50_50_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_no_touch_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_shot_saved_off_target_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,injury_stoppage_in_chain_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_saved_off_target_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_no_touch_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_shot_saved_off_target_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,injury_stoppage_in_chain_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_saved_off_target_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,ball_recovery_offensive_shot,pass_deflected_shot,pass_no_touch_shot,pass_straight_shot,ball_recovery_offensive_pass,pass_deflected_pass,pass_no_touch_pass,pass_straight_pass,bad_behaviour_card_shot,clearance_other_shot,foul_committed_card_shot,goalkeeper_punched_out_shot,bad_behaviour_card_pass,clearance_other_pass,foul_committed_card_pass,goalkeeper_punched_out_pass,goalkeeper_shot_saved_to_post_shot,pass_miscommunication_shot,shot_saved_to_post_shot,goalkeeper_shot_saved_to_post_pass,pass_miscommunication_pass,shot_saved_to_post_pass,shot_open_goal_shot,shot_open_goal_pass,foul_committed_penalty_shot,foul_committed_penalty_pass,foul_won_penalty_shot,foul_won_penalty_pass,goalkeeper_success_in_play_shot,goalkeeper_success_in_play_pass,half_start_late_video_start_shot,half_start_late_video_start_pass,shot_redirect_shot,shot_redirect_pass
,,,,,,,,,,,,,,,,,,,1.11663,,,,,,,,,,,,,d947a792-75f1-4e3f-b8d0-1f20e6235ea9,1795,,,"[97.1, 41.5]",3835331,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fridolina Rolfö,10215.0,Left Wing,119,Sweden Women's,858,['1360f1d3-e773-42ad-ba9a-73f262dc9402'],54,,Left Foot,,"[120.0, 35.1, 2.3]",,"[{'location': [103.2, 34.9], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.8, 30.1], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.4, 37.1], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.8, 41.7], 'player': {'id': 63073, 'name': 'Sandy Mändly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.5, 51.4], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.9, 51.5], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.4, 41.2], 'player': {'id': 10417, 'name': 'Viola Calligaris'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 46.6], 'player': {'id': 46972, 'name': 'Luana Bühler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 51.2], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.1, 60.2], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [81.6, 48.9], 'player': {'id': 4659, 'name': 'Ramona Bachmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.8, 39.3], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [83.0, 48.3], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.2, 57.0], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [93.2, 21.8], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.4, 53.3], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.6, 52.2], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 48.2], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",3f6f5bc1-92ef-4717-8bb0-cf3d30a7ea33,,Off T,,0.044118755,Normal,Open Play,,,,Sweden Women's,858,00:00:54.485,Shot,,UEFA Women's Euro,Block,,,,,,,,,,,,,,,,,,,,1.23113,,,,,,,,,,,,,3f6f5bc1-92ef-4717-8bb0-cf3d30a7ea33,1791.0,,,"[90.8, 64.7]",3835331.0,45.0,,,,,-1.4749372,d947a792-75f1-4e3f-b8d0-1f20e6235ea9,Right Foot,,,"[92.3, 49.1]",,Ground Pass,,15.671949,,,Fridolina Rolfö,True,,,,,2.0,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,119.0,Sweden Women's,858.0,['6f9ac324-fde7-42ac-87a9-780acfb902b4'],50.0,,,,,,,,,,,,,,,,,Sweden Women's,858.0,00:00:50.746,Pass,,UEFA Women's Euro,d947a792-75f1-4e3f-b8d0-1f20e6235ea9,Set,UEFA Women's Euro,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.71032,,,,,,,,,,,,,01fddff0-0d39-401d-9dca-5bf68611434d,175,,,"[105.7, 31.9]",3835331,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fridolina Rolfö,10215.0,Left Wing,11,Sweden Women's,858,['e73e0812-a600-4c49-9363-740466a734e5'],43,,Head,,"[120.0, 52.4, 0.3]",,"[{'location': [106.8, 45.1], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 50.0], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.4, 36.1], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.9, 45.6], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [97.8, 34.8], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.6, 32.2], 'player': {'id': 63073, 'name': 'Sandy Mändly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 40.1], 'player': {'id': 46972, 'name': 'Luana Bühler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 38.0], 'player': {'id': 10417, 'name': 'Viola Calligaris'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 30.4], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 39.4], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 50.9], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.6, 47.1], 'player': {'id': 10220, 'name': 'Kosovare Asllani'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 36.8], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 25.7], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.7, 39.3], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.3, 30.3], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",a0429490-447e-4083-a14e-1a2ab3e9e191,,Off T,,0.050663184,Normal,Open Play,,,,Sweden Women's,858,00:03:43.981,Shot,,UEFA Women's Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,,,1.041656,,,,,,,,,,,,,a0429490-447e-4083-a14e-1a2ab3e9e191,173.0,,,"[86.0, 29.0]",3835331.0,3.0,,,,,0.17440054,01fddff0-0d39-401d-9dca-5bf68611434d,Right Foot,,,"[107.0, 32.7]",,High Pass,,21.323462,,,Fridolina Rolfö,True,,,,Free Kick,1.0,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,11.0,Sweden Women's,858.0,['71959f1e-deb4-473b-abb7-b15cee1aa0e8'],42.0,,,,,,,,,,,,,,,,,Sweden Women's,858.0,00:03:42.916,Pass,,UEFA Women's Euro,01fddff0-0d39-401d-9dca-5bf68611434d,Set,UEFA Women's Euro,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.341497,,,,,,,,,,,,,78ab73ba-cd07-4abf-b9af-193cb93bfd35,2051,,,"[111.4, 49.3]",3835331,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,136,Sweden Women's,858,"['55e4308e-34b8-4861-aa3d-1a012e59d2ab', '96611012-8077-4886-a537-082d4501d2b9']",28,,Right Foot,,"[111.7, 48.9, 0.9]",,"[{'location': [96.4, 36.0], 'player': {'id': 10215, 'name': 'Fridolina Rolfö'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.1, 48.4], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 48.2], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 47.7], 'player': {'id': 10417, 'name': 'Viola Calligaris'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.3, 60.7], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [90.2, 50.3], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.2, 37.7], 'player': {'id': 46972, 'name': 'Luana Bühler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",27cd324a-8b10-4534-8825-660a753e95db,,Saved,,0.09000106,Normal,Open Play,,,,Sweden Women's,858,00:06:28.320,Shot,True,UEFA Women's Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,,,3.344983,,,,,,,,,,,,,27cd324a-8b10-4534-8825-660a753e95db,2047.0,,,"[43.9, 65.2]",3835331.0,51.0,,,,,-0.27237588,78ab73ba-cd07-4abf-b9af-193cb93bfd35,Right Foot,,,"[90.8, 52.1]",,High Pass,,48.695175,,,Emma Stina Blackstenius,True,,Through Ball,True,,2.0,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,136.0,Sweden Women's,858.0,['7320e683-4a8a-43fd-b0a8-76e4214727e6'],21.0,,,,,,,,,,,,,,,,,Sweden Women's,858.0,00:06:21.904,Pass,,UEFA Women's Euro,78ab73ba-cd07-4abf-b9af-193cb93bfd35,Set,UEFA Women's Euro,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.666163,,,,,,,,,,,,,bd70f5dc-dd4d-4602-ad9d-6864e8cd39a7,2116,,,"[105.7, 32.3]",3835331,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Wing,140,Sweden Women's,858,['798ea0fc-8b7a-49ce-9dab-d2efec8ba4cf'],47,,Left Foot,,"[120.0, 37.6, 0.3]",,"[{'location': [105.1, 43.2], 'player': {'id': 46972, 'name': 'Luana Bühler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 51.7], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 38.1], 'player': {'id': 10417, 'name': 'Viola Calligaris'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.2, 36.6], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.3, 53.8], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.1, 43.9], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 37.4], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.8, 52.0], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.6, 42.7], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",60366b23-8df9-4c79-8737-bc332e4f5f53,True,Goal,,0.5041053,Normal,Open Play,,,,Sweden Women's,858,00:07:47.448,Shot,,UEFA Women's Euro,Pass,,,,,,,,,,,,,,,,,,,,1.226643,,,,,,,,,,,,,60366b23-8df9-4c79-8737-bc332e4f5f53,2113.0,,,"[76.2, 37.4]",3835331.0,52.0,,,,,-0.5853606,bd70f5dc-dd4d-4602-ad9d-6864e8cd39a7,Right Foot,,,"[93.7, 25.8]",True,Ground Pass,,20.995476,,,Fridolina Rolfö,,,Through Ball,True,,2.0,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,140.0,Sweden Women's,858.0,['86b20fb6-a61a-4e95-8935-9ff9c77a032e'],44.0,,,,,,,,,,,,,,,,,Sweden Women's,858.0,00:07:44.265,Pass,,UEFA Women's Euro,bd70f5dc-dd4d-4602-ad9d-6864e8cd39a7,Set,UEFA Women's Euro,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.090135,,,,,,,,,,,,,bd6dc0b9-8d61-46b7-8719-b9d9ead45e94,2142,,,"[104.4, 30.9]",3835331,54,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ramona Bachmann,4659.0,Center Forward,141,Switzerland Women's,860,"['1d444600-dc79-4ccf-96f6-d3383e77e364', 'bc8eb4d9-c058-4223-92ef-77c67171411d']",18,,Right Foot,,"[120.0, 43.1, 1.8]",,"[{'location': [85.1, 24.4], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.1, 47.3], 'player': {'id': 10224, 'name': 'Sara Caroline Seger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 57.4], 'player': {'id': 4633, 'name': 'Magdalena Lilly Eriksson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 33.3], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 32.3], 'player': {'id': 24693, 'name': 'Hanna Erica Maria Glas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 35.2], 'player': {'id': 26092, 'name': 'Amanda Ilestedt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.5, 39.7], 'player': {'id': 26093, 'name': 'Gun Nathalie Björn'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 35.8], 'player': {'id': 4640, 'name': 'Rut Hedvig Lindahl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 38.9], 'player': {'id': 10408, 'name': 'Ana-Maria Crnogorčević'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.7, 33.0], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.9, 39.9], 'player': {'id': 10419, 'name': 'Géraldine Reuteler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Goal,,0.07314625,Normal,Open Play,,,,Switzerland Women's,860,00:09:18.930,Shot,True,UEFA Women's Euro,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd6dc0b9-8d61-46b7-8719-b9d9ead45e94,Set,UEFA Women's Euro,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.105831,,,,,,,,,,,,,e5b140cf-5588-428a-bd54-11f5c08e50e2,671,,,"[103.3, 46.3]",3835331,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,36,Sweden Women's,858,"['1db66d6b-e583-4694-896d-e586a29ec696', 'deb73f5e-748e-4b2c-9b03-093c39100828']",53,,Right Foot,,"[105.1, 45.7]",,"[{'location': [108.7, 36.6], 'player': {'id': 25697, 'name': 'Lina Mona Andréa Hurtig'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.9, 27.4], 'player': {'id': 10229, 'name': 'Emma Stina Blackstenius'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.0, 41.0], 'player': {'id': 31630, 'name': 'Coumba Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.4, 32.6], 'player': {'id': 10405, 'name': 'Lia Wälti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 44.3], 'player': {'id': 46972, 'name': 'Luana Bühler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 45.5], 'player': {'id': 10407, 'name': 'Eseosa Aigbogun'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.3, 36.7], 'player': {'id': 63073, 'name': 'Sandy Mändly'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 40.2], 'player': {'id': 10417, 'name': 'Viola Calligaris'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.6, 25.3], 'player': {'id': 10404, 'name': 'Noelle Maritz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 41.0], 'player': {'id': 10400, 'name': 'Gaëlle Thalmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.6, 39.1], 'player': {'id': 62666, 'name': 'Ingrid Filippa Angeldal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",cd0adf9c-ab9e-488e-b266-9d5a57181a08,,Blocked,,0.054719456,Normal,Open Play,,,,Sweden Women's,858,00:15:53.607,Shot,,UEFA Women's Euro,Pressure,,,,,,,,,,,,,,,,,,,,1.384166,,,,,,,,,,,,,cd0adf9c-ab9e-488e-b266-9d5a57181a08,667.0,,,"[95.3, 28.8]",3835331.0,15.0,,,,,1.2867637,e5b140cf-5588-428a-bd54-11f5c08e50e2,Right Foot,,,"[100.0, 44.9]",,Ground Pass,,16.772001,,,Kosovare Asllani,True,,,,,1.0,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,36.0,Sweden Women's,858.0,['8cf0fd0b-ac20-41ba-b720-5257c5f77876'],50.0,,,,,,,,,,,,,,,,,Sweden Women's,858.0,00:15:50.294,Pass,,UEFA Women's Euro,e5b140cf-5588-428a-bd54-11f5c08e50e2,Set,UEFA Women's Euro,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
