bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_shot_saved_to_post_shot,goalkeeper_success_out_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_saved_to_post_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_shot_saved_to_post_pass,goalkeeper_success_out_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_saved_to_post_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,foul_committed_offensive_shot,foul_committed_penalty_shot,foul_won_penalty_shot,goalkeeper_punched_out_shot,goalkeeper_shot_saved_off_target_shot,pass_deflected_shot,pass_miscommunication_shot,shot_saved_off_target_shot,foul_committed_offensive_pass,foul_committed_penalty_pass,foul_won_penalty_pass,goalkeeper_punched_out_pass,goalkeeper_shot_saved_off_target_pass,pass_deflected_pass,pass_miscommunication_pass,shot_saved_off_target_pass,50_50_shot,50_50_pass,shot_open_goal_shot,shot_open_goal_pass,block_save_block_shot,clearance_other_shot,dribble_no_touch_shot,block_save_block_pass,clearance_other_pass,dribble_no_touch_pass,injury_stoppage_in_chain_shot,injury_stoppage_in_chain_pass,shot_deflected_shot,shot_follows_dribble_shot,shot_deflected_pass,shot_follows_dribble_pass,goalkeeper_success_in_play_shot,goalkeeper_success_in_play_pass,goalkeeper_lost_out_shot,goalkeeper_lost_out_pass,goalkeeper_lost_in_play_shot,half_start_late_video_start_shot,goalkeeper_lost_in_play_pass,half_start_late_video_start_pass,shot_redirect_shot,shot_redirect_pass
,,,,,,,,,,,,,,,,,,0.428985,,,,,,,,,,,,,,1beb5fc4-084b-4cc0-a095-11918642d54d,1985,,"[111.5, 50.0]",69328,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,96,Barcelona,217,['53ceca9f-cab0-4967-b4e2-c7d9ce427d18'],53,,Right Foot,"[118.7, 43.1, 0.3]",,"[{'location': [98.7, 49.4], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 44.3], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.8, 51.0], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.9, 48.8], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 37.4], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.6, 26.8], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 39.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 22.9], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.8, 43.1], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",363a194b-192f-4ff8-b280-ad468ea26c90,,Saved,,0.0683432,Half Volley,Open Play,,,,Barcelona,217,00:00:53.242,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,,,1.941042,,,,,,,,,,,,,,363a194b-192f-4ff8-b280-ad468ea26c90,1981.0,,"[83.1, 61.1]",69328.0,45.0,,,,,-0.16599758,1beb5fc4-084b-4cc0-a095-11918642d54d,Right Foot,,,"[102.2, 57.9]",,High Pass,,19.366207,,,,Alexis Alejandro Sánchez Sánchez,True,,,Through Ball,True,,2.0,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,96.0,Barcelona,217.0,['19e650d2-cef9-431b-9ab1-b48fc6e23d07'],49.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:00:49.820,Pass,,La Liga,1beb5fc4-084b-4cc0-a095-11918642d54d,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.80126,,,,,,,,,,,,,,897e0e81-acde-4f32-a177-dbc4c3de574a,2084,,"[111.4, 28.8]",69328,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,100,Barcelona,217,['2460c03d-243a-4b3c-a0eb-b497ed9eb660'],3,,Right Foot,"[117.8, 38.7, 0.1]",,"[{'location': [108.2, 39.7], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 29.0], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.9, 29.3], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 27.5], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 37.4], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 12.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",214a6bb3-632a-4d19-aab1-c2078a33702c,,Saved,,0.045400523,Normal,Open Play,,,,Barcelona,217,00:03:03.073,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,,,0.504358,,,,,,,,,,,,,,214a6bb3-632a-4d19-aab1-c2078a33702c,2075.0,,"[67.7, 11.9]",69328.0,47.0,,,,,1.5488218,897e0e81-acde-4f32-a177-dbc4c3de574a,Right Foot,,,"[67.9, 21.0]",,Ground Pass,,9.102198,,,,Francesc Fàbregas i Soler,True,,,,,,2.0,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,100.0,Barcelona,217.0,['ae569f59-022f-4c34-bf89-f740e4f166db'],55.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:02:55.401,Pass,,La Liga,897e0e81-acde-4f32-a177-dbc4c3de574a,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0083,,,,,,,,,,,,,,2b741c89-8582-4e61-9e9e-8ce169234d10,276,,"[114.3, 52.5]",69328,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,"['4019ca55-d731-40d6-8647-897cc918bd16', '9fd0ba68-5a00-4fd9-973e-37536fa780cd']",10,,Right Foot,"[114.9, 51.3]",,"[{'location': [108.1, 44.3], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.9, 51.3], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 48.3], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 39.8], 'player': {'id': 20070, 'name': 'Luís Miguel Brito Garcia Monteiro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 50.4], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.2, 52.7], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 49.1], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.2, 43.3], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 51.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.8, 62.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",5cc9ba86-dd0f-4ad0-adb8-48b8d9566adb,,Blocked,,0.02554396,Normal,Open Play,,,,Barcelona,217,00:05:10.601,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,,,1.283693,,,,,,,,,,,,,,5cc9ba86-dd0f-4ad0-adb8-48b8d9566adb,271.0,,"[114.4, 76.1]",69328.0,5.0,,,,,-2.4266658,2b741c89-8582-4e61-9e9e-8ce169234d10,Left Foot,,,"[96.2, 60.3]",,Low Pass,,24.101452,,,,Lionel Andrés Messi Cuccittini,True,,,,,,1.0,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11.0,Barcelona,217.0,['6234b221-f882-41f6-9531-616441258968'],6.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:05:06.091,Pass,,La Liga,2b741c89-8582-4e61-9e9e-8ce169234d10,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.172972,,,,,,,,,,,,,,ae6c6c52-7694-4661-9c4d-a1208773f885,411,,"[111.9, 35.7]",69328,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Left Wing,19,Valencia,207,['09d215a3-c957-4b5e-a3c1-ed5d0778ceae'],17,,Left Foot,"[120.0, 40.0, 0.9]",True,"[{'location': [115.0, 35.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 35.8], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.6, 42.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",f1fdd2b6-609c-4d92-8d96-f0e685ac19e6,,Goal,,0.25770187,Volley,Open Play,,,,Valencia,207,00:08:17.706,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,,2.151415,,,,,,,,,,,,,,f1fdd2b6-609c-4d92-8d96-f0e685ac19e6,409.0,,"[91.7, 77.9]",69328.0,8.0,,,,,-1.0703859,ae6c6c52-7694-4661-9c4d-a1208773f885,Right Foot,True,,"[113.3, 38.4]",True,High Pass,,45.020107,,,,Pablo Daniel Piatti,,,,,,,1.0,From Throw In,Sofiane Feghouli,18724.0,Right Wing,19.0,Valencia,207.0,"['3a7e3bcf-a8a2-419e-97c6-8b41392ba457', 'cf801295-5b9f-4d70-a475-45ad67d7e551']",15.0,,,,,,,,,,,,,,,,Valencia,207.0,00:08:15.569,Pass,True,La Liga,ae6c6c52-7694-4661-9c4d-a1208773f885,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.327825,,,,,,,,,,,,,,12ef8630-c7b9-4b75-974d-b114f76c794c,2374,,"[102.1, 22.8]",69328,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,113,Barcelona,217,['66750676-5430-4e87-a91c-f7236fa03ef3'],59,,Right Foot,"[120.0, 44.3, 3.0]",,"[{'location': [118.9, 38.2], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 50.2], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.4, 39.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.8, 45.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.8, 45.5], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.5, 32.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.2, 50.8], 'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.5, 46.4], 'player': {'id': 17083, 'name': 'Jonas Gonçalves Oliveira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [107.1, 28.0], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.4, 31.2], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 37.0], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 40.4], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 31.2], 'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.3, 44.2], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.6, 46.5], 'player': {'id': 26009, 'name': 'Roberto Soldado Rillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.3, 42.3], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Off T,,0.02826243,Normal,Open Play,,,,Barcelona,217,00:08:59.502,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ef8630-c7b9-4b75-974d-b114f76c794c,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.557827,,,,,,,,,,,,,,d8f3df6b-f381-40fc-b3f8-ad04c8504ec1,496,,"[105.4, 32.1]",69328,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,23,Barcelona,217,['b45ac93d-9b17-4e2c-b6a3-920fcf0bd257'],4,,Right Foot,"[118.5, 40.4, 0.4]",,"[{'location': [96.1, 39.4], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.4, 32.3], 'player': {'id': 20070, 'name': 'Luís Miguel Brito Garcia Monteiro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 34.9], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 43.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 50.1], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 47.8], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.4, 41.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.0, 38.5], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 52.2], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",3251bd00-3aa8-4181-9001-1ed124fee641,,Saved,,0.078459166,Normal,Open Play,,,,Barcelona,217,00:11:04.515,Shot,,La Liga,Dribble,,,,,,,,,,,,,,,,,,,2.758653,,,,,,,,,,,,,,3251bd00-3aa8-4181-9001-1ed124fee641,489.0,,"[65.2, 50.9]",69328.0,10.0,,,,,-0.6744058,d8f3df6b-f381-40fc-b3f8-ad04c8504ec1,Right Foot,,,"[101.6, 21.8]",,Low Pass,,46.602253,,,,Pedro Eliezer Rodríguez Ledesma,True,,,Through Ball,True,,1.0,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,23.0,Barcelona,217.0,['498a7d34-f9ac-488b-9242-980453191123'],59.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:10:59.000,Pass,,La Liga,d8f3df6b-f381-40fc-b3f8-ad04c8504ec1,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.1863,,,,,,,,,,,,,,2a6d3204-3d0a-4fdd-a35e-4e09006eb2d6,2645,,"[112.3, 42.2]",69328,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,['3f41a4b3-74c9-437e-b360-888d00ea03ba'],54,,Head,"[118.1, 40.7, 2.3]",,"[{'location': [102.6, 41.6], 'player': {'id': 20128, 'name': 'David Albelda Aliqués'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.5, 53.6], 'player': {'id': 26728, 'name': 'Alberto Facundo Costa'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.3, 40.3], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.4, 42.9], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 41.4], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 36.7], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 54.8], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.4, 45.9], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",8ee724a6-bb55-40ac-bb91-20b20e4c5e9f,,Saved to Post,True,0.14026114,Normal,Open Play,,,,Barcelona,217,00:14:54.554,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,,1.3699,,,,,,,,,,,,,,8ee724a6-bb55-40ac-bb91-20b20e4c5e9f,2643.0,,"[102.2, 70.8]",69328.0,59.0,,,,,-1.1821954,2a6d3204-3d0a-4fdd-a35e-4e09006eb2d6,Right Foot,True,,"[113.5, 43.2]",,High Pass,,29.823648,,,,Lionel Andrés Messi Cuccittini,True,,,,,,2.0,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,127.0,Barcelona,217.0,['045c6611-5e2c-4683-99f5-16d4289fdfdd'],53.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:14:53.184,Pass,,La Liga,2a6d3204-3d0a-4fdd-a35e-4e09006eb2d6,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.5156,,,,,,,,,,,,,,370a9eb1-e196-44f2-ac0d-119fb2bd400b,2754,,"[110.2, 53.2]",69328,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,133,Barcelona,217,['e6028f28-c764-4b54-b615-5b12463fc6a6'],37,,Right Foot,"[118.6, 42.8, 0.2]",,"[{'location': [118.8, 42.5], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 35.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 41.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.3, 34.9], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 39.7], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 46.1], 'player': {'id': 10609, 'name': 'Jérémy Mathieu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.2, 41.3], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.8, 51.1], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",aa9139de-4748-497b-a268-1c557c25905b,,Saved,,0.08884397,Normal,Open Play,,,,Barcelona,217,00:17:37.271,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,,3.497481,,,,,,,,,,,,,,aa9139de-4748-497b-a268-1c557c25905b,2751.0,,"[64.2, 39.5]",69328.0,62.0,,,,,0.5596816,370a9eb1-e196-44f2-ac0d-119fb2bd400b,Right Foot,,,"[97.4, 60.3]",,Ground Pass,,39.177544,,,,Martín Montoya Torralbo,True,,,,,,2.0,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,133.0,Barcelona,217.0,['8b5db6be-f805-480d-b86c-3b2ae7a1944e'],31.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:17:31.941,Pass,,La Liga,370a9eb1-e196-44f2-ac0d-119fb2bd400b,Set,La Liga,2011/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
