50_50_shot,bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_other_shot,clearance_right_foot_shot,counterpress_shot,dribble_no_touch_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_penalty_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_outcome_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_other_pass,clearance_right_foot_pass,counterpress_pass,dribble_no_touch_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_penalty_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_outcome_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,block_deflection_shot,block_offensive_shot,goalkeeper_punched_out_shot,goalkeeper_shot_saved_off_target_shot,pass_deflected_shot,pass_no_touch_shot,pass_outswinging_shot,shot_saved_off_target_shot,block_deflection_pass,block_offensive_pass,goalkeeper_punched_out_pass,goalkeeper_shot_saved_off_target_pass,pass_deflected_pass,pass_no_touch_pass,pass_outswinging_pass,shot_saved_off_target_pass,miscontrol_aerial_won_shot,miscontrol_aerial_won_pass,pass_miscommunication_shot,shot_deflected_shot,shot_open_goal_shot,pass_miscommunication_pass,shot_deflected_pass,shot_open_goal_pass,half_start_late_video_start_shot,half_start_late_video_start_pass,injury_stoppage_in_chain_shot,injury_stoppage_in_chain_pass
,,,,,,,,,,,,,,,,,,,,0.920614,,,,,,,,,,,,,,,f23e1094-a6e7-4419-8d00-12e517266d9f,98,,"[102.1, 21.1]",3888720,2,,True,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Breitner,38610.0,Left Back,5,Germany,770,"['1949d8e4-9b60-4015-9340-885289437e9f', '76860524-7433-44af-a953-588dd23289d1', 'c0f64075-2595-4cdb-8bdb-543edf274f7d']",32,,Right Foot,"[115.9, 80.0]",True,"[{'location': [98.9, 32.7], 'player': {'id': 38626, 'name': 'Ulrich Hoeneß'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.0, 39.5], 'player': {'id': 38623, 'name': 'Wolfgang Overath'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.1, 35.9], 'player': {'id': 38612, 'name': 'Gerhard Müller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 24.8], 'player': {'id': 42171, 'name': 'Bernd Hölzenbein'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [119.2, 37.5], 'player': {'id': 397802, 'name': 'Jan Jongbloed'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 36.6], 'player': {'id': 39721, 'name': 'Johan Neeskens'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.6, 45.8], 'player': {'id': 39720, 'name': 'Ruud Krol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 16.0], 'player': {'id': 397804, 'name': 'Wim Jansen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 38.1], 'player': {'id': 397803, 'name': 'Willem van Hanegem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.3, 28.8], 'player': {'id': 39719, 'name': 'Arie Haan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 24.7], 'player': {'id': 397816, 'name': 'Wim Rijsbergen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 26.5], 'player': {'id': 39734, 'name': 'Wim Suurbier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",c147b586-b2c2-4719-b60e-20e92ff72012,,Wayward,0.009115657,Normal,Open Play,,,,Germany,770,00:02:32.881,Shot,True,FIFA World Cup,Ball Receipt*,,,,,,,,,,,,,,,,,,,,,1.486426,,,,,,,,,,,,,,,c147b586-b2c2-4719-b60e-20e92ff72012,94.0,,"[115.4, 17.4]",3888720.0,2.0,,,,2.7087045,f23e1094-a6e7-4419-8d00-12e517266d9f,Right Foot,,True,"[102.2, 23.5]",,Ground Pass,,14.541321,,Paul Breitner,True,,,,,,1.0,From Free Kick,Gerhard Müller,38612.0,Left Center Forward,5.0,Germany,770.0,"['520c8888-6b16-4bda-9180-98cb2dd04100', '8c7b8aff-d81c-4807-8a64-b4f9465a3db3']",31.0,,,,,,,,,,,,,,,Germany,770.0,00:02:31.315,Pass,True,FIFA World Cup,f23e1094-a6e7-4419-8d00-12e517266d9f,Set,FIFA World Cup,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.740209,,,,,,,,,,,,,,,a4b26043-b74f-4f3a-b4ce-4bc97937de51,1798,,"[111.7, 43.5]",3888720,47,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rainer Bonhof,42186.0,Right Defensive Midfield,100,Germany,770,['3c270aea-bd10-4885-8e74-91bf9563105e'],46,,Head,"[120.0, 35.0, 0.5]",,"[{'location': [101.4, 55.0], 'player': {'id': 38625, 'name': 'Franz Beckenbauer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.6, 40.7], 'player': {'id': 38612, 'name': 'Gerhard Müller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.3, 41.5], 'player': {'id': 42171, 'name': 'Bernd Hölzenbein'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [109.9, 35.6], 'player': {'id': 397804, 'name': 'Wim Jansen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 38.1], 'player': {'id': 39719, 'name': 'Arie Haan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 35.2], 'player': {'id': 397816, 'name': 'Wim Rijsbergen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 41.1], 'player': {'id': 39720, 'name': 'Ruud Krol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.5, 47.8], 'player': {'id': 397727, 'name': 'Johnny Rep'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.2, 45.1], 'player': {'id': 39721, 'name': 'Johan Neeskens'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.4, 44.8], 'player': {'id': 397803, 'name': 'Willem van Hanegem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 40.4], 'player': {'id': 397802, 'name': 'Jan Jongbloed'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",9355a6ed-1614-404f-ae35-6a8613f998f2,,Off T,0.11224094,Normal,Open Play,,,,Germany,770,00:02:46.851,Shot,,FIFA World Cup,Ball Receipt*,,,,,,,,,,,,,,,,,,,,,2.653154,,,,,,,,,,,,,,,9355a6ed-1614-404f-ae35-6a8613f998f2,1796.0,,"[120.0, 0.1]",3888720.0,47.0,,,,1.7597588,a4b26043-b74f-4f3a-b4ce-4bc97937de51,Right Foot,,,"[111.7, 43.5]",,High Pass,True,44.186535,,Rainer Bonhof,True,,True,Inswinging,,Corner,2.0,From Corner,Ulrich Hoeneß,38626.0,Right Center Forward,100.0,Germany,770.0,['8cd1cfac-2889-4a1d-a103-4d5658344150'],44.0,,,,,,,,,,,,,,,Germany,770.0,00:02:44.121,Pass,,FIFA World Cup,a4b26043-b74f-4f3a-b4ce-4bc97937de51,Set,FIFA World Cup,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1.249888,,,,,,,,,,,,,,,ba7d47fc-34f0-4441-bc5c-c5831dfe6181,1901,,"[104.1, 48.8]",3888720,50,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johnny Rep,397727.0,Right Wing,105,Netherlands,941,['ec8b7d7b-ce54-4519-8f4b-b10fc2079e8b'],31,,Right Foot,"[115.2, 40.7, 0.2]",,"[{'location': [102.4, 53.5], 'player': {'id': 42171, 'name': 'Bernd Hölzenbein'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.9, 18.2], 'player': {'id': 38626, 'name': 'Ulrich Hoeneß'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.8, 48.4], 'player': {'id': 38610, 'name': 'Paul Breitner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 44.3], 'player': {'id': 38623, 'name': 'Wolfgang Overath'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 41.8], 'player': {'id': 38625, 'name': 'Franz Beckenbauer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 38.7], 'player': {'id': 38611, 'name': 'Berti Vogts'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.5, 41.0], 'player': {'id': 38616, 'name': 'Sepp Maier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 13.9], 'player': {'id': 397807, 'name': 'René van de Kerkhof'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.7, 17.0], 'player': {'id': 39721, 'name': 'Johan Neeskens'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.1, 18.6], 'player': {'id': 397804, 'name': 'Wim Jansen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.4, 51.5], 'player': {'id': 39734, 'name': 'Wim Suurbier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.5, 36.8], 'player': {'id': 39713, 'name': 'Johan Cruyff'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",a1b7df8a-7b79-4bf4-9920-30547e4cfe7b,,Saved,0.053565416,Volley,Open Play,,,,Netherlands,941,00:05:31.524,Shot,,FIFA World Cup,Carry,,,,,,,,,,,,,,,,,,,,,0.825768,,,,,,,,,,,,,,,a1b7df8a-7b79-4bf4-9920-30547e4cfe7b,1898.0,,"[109.8, 47.0]",3888720.0,50.0,,,,2.55359,ba7d47fc-34f0-4441-bc5c-c5831dfe6181,Head,,,"[105.9, 49.6]",,Low Pass,,4.6872168,,Johnny Rep,True,,,,,,2.0,From Throw In,Willem van Hanegem,397803.0,Left Center Midfield,105.0,Netherlands,941.0,['c6e64c67-3eba-4a84-91a3-61b7e0be9589'],30.0,,,,,,,,,,,,,,,Netherlands,941.0,00:05:30.256,Pass,,FIFA World Cup,ba7d47fc-34f0-4441-bc5c-c5831dfe6181,Set,FIFA World Cup,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.234311,,,,,,,,,,,,,,,f8a803c9-c14e-46b3-afc9-e5d875890d47,1935,,"[111.6, 30.5]",3888720,52,,,,,,,,,,,,,,,,,,,,,,2,From Corner,René van de Kerkhof,397807.0,Left Wing,109,Netherlands,941,"['0249dc9a-0b4f-482a-a718-eed7c255dde9', '88d29eaa-2fe4-4419-b578-447da9569897', '8fa8c970-9a39-4dc8-9fc2-9d62f23ffaea']",31,,Right Foot,"[113.3, 32.4]",True,"[{'location': [113.5, 32.4], 'player': {'id': 42171, 'name': 'Bernd Hölzenbein'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.3, 37.3], 'player': {'id': 38616, 'name': 'Sepp Maier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 41.9], 'player': {'id': 42186, 'name': 'Rainer Bonhof'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 38.3], 'player': {'id': 38623, 'name': 'Wolfgang Overath'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.3, 35.8], 'player': {'id': 38610, 'name': 'Paul Breitner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.8, 38.2], 'player': {'id': 38625, 'name': 'Franz Beckenbauer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 31.4], 'player': {'id': 38617, 'name': 'Georg Schwarzenbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.5, 36.6], 'player': {'id': 39719, 'name': 'Arie Haan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.8, 29.0], 'player': {'id': 39721, 'name': 'Johan Neeskens'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.6, 32.4], 'player': {'id': 39734, 'name': 'Wim Suurbier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Blocked,0.07940604,Normal,Open Play,,,,Netherlands,941,00:07:31.619,Shot,True,FIFA World Cup,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8a803c9-c14e-46b3-afc9-e5d875890d47,Prone,FIFA World Cup,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.075902,,,,,,,,,,,,,,,bbfdc9ec-a907-4c9f-ac36-08f5da39de3c,323,,"[96.8, 25.3]",3888720,8,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Breitner,38610.0,Left Back,19,Germany,770,"['a0a15115-bfaf-4b8c-a9b9-f872f9b53605', 'ba064c0d-6cdd-43f7-bad9-00a9b60f5c6a', 'f9b66b65-5c3b-42ee-a4cf-b67e8ba0bdd5']",8,,Right Foot,"[98.2, 26.0]",,"[{'location': [104.7, 21.3], 'player': {'id': 42171, 'name': 'Bernd Hölzenbein'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.1, 29.0], 'player': {'id': 38626, 'name': 'Ulrich Hoeneß'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.1, 34.9], 'player': {'id': 38612, 'name': 'Gerhard Müller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.2, 54.6], 'player': {'id': 39720, 'name': 'Ruud Krol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.3, 22.2], 'player': {'id': 39721, 'name': 'Johan Neeskens'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.8, 39.1], 'player': {'id': 397816, 'name': 'Wim Rijsbergen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 28.6], 'player': {'id': 397804, 'name': 'Wim Jansen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 30.8], 'player': {'id': 397803, 'name': 'Willem van Hanegem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 25.9], 'player': {'id': 39719, 'name': 'Arie Haan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.9, 38.3], 'player': {'id': 397802, 'name': 'Jan Jongbloed'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 38.8], 'player': {'id': 39734, 'name': 'Wim Suurbier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",ff31f7fb-7f0a-4748-98ba-19305f76eb40,,Blocked,0.023703316,Normal,Open Play,,,,Germany,770,00:08:08.571,Shot,True,FIFA World Cup,Pressure,,,,,,,,,,,,,,,,,,,,,1.437239,,,,,,,,,,,,,,,ff31f7fb-7f0a-4748-98ba-19305f76eb40,319.0,,"[73.4, 12.3]",3888720.0,8.0,,,,-0.4636476,bbfdc9ec-a907-4c9f-ac36-08f5da39de3c,Left Foot,,,"[84.0, 7.0]",,Ground Pass,,11.85116,,Paul Breitner,True,,,,,,1.0,Regular Play,Wolfgang Overath,38623.0,Left Defensive Midfield,19.0,Germany,770.0,['f6176d27-dae1-49d3-b20b-fdd6b1ba9917'],2.0,,,,,,,,,,,,,,,Germany,770.0,00:08:02.539,Pass,,FIFA World Cup,bbfdc9ec-a907-4c9f-ac36-08f5da39de3c,Set,FIFA World Cup,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1.013398,,,,,,,,,,,,,,,984040f3-dde5-4935-aed1-4ad32b94ee12,1990,,"[113.6, 35.1]",3888720,54,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willem van Hanegem,397803.0,Left Center Midfield,113,Netherlands,941,['4144d6f1-abf9-431c-89b0-b7e5e81d365d'],3,,Head,"[118.9, 38.4, 1.4]",,"[{'location': [113.6, 36.5], 'player': {'id': 38625, 'name': 'Franz Beckenbauer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 33.1], 'player': {'id': 38617, 'name': 'Georg Schwarzenbeck'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.1, 38.6], 'player': {'id': 38616, 'name': 'Sepp Maier'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 29.8], 'player': {'id': 397807, 'name': 'René van de Kerkhof'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",23d85d21-29cc-4f98-a563-4d9be7d9e5b1,,Saved,0.14495784,Normal,Open Play,,,,Netherlands,941,00:09:03.727,Shot,,FIFA World Cup,Ball Receipt*,,,,,,,,,,,,,,,,,,,,,1.794051,,,,,,,,,,,,,,,23d85d21-29cc-4f98-a563-4d9be7d9e5b1,1988.0,,"[90.3, 75.7]",3888720.0,54.0,,,,-1.0497954,984040f3-dde5-4935-aed1-4ad32b94ee12,Right Foot,True,,"[113.6, 35.1]",,High Pass,,46.81079,,Willem van Hanegem,True,,True,,,Free Kick,2.0,From Free Kick,Johan Cruyff,39713.0,Center Forward,113.0,Netherlands,941.0,['1fb63ac4-827e-4b2b-943f-6261f8822581'],1.0,,,,,,,,,,,,,,,Netherlands,941.0,00:09:01.933,Pass,,FIFA World Cup,984040f3-dde5-4935-aed1-4ad32b94ee12,Moving,FIFA World Cup,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0.62748,,,,,,,,,,,,,,,c62910d5-345f-4c6e-97cd-33c4d45798a0,495,,"[106.4, 24.0]",3888720,12,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernd Hölzenbein,42171.0,Left Midfield,26,Germany,770,"['edd83da4-94cc-4b87-8994-46c64b742170', 'eeb4c525-0809-4fa3-a784-50e1b4fcd3e4']",14,,Right Foot,"[120.0, 31.6, 0.2]",,"[{'location': [101.4, 34.1], 'player': {'id': 38608, 'name': 'Jürgen Grabowski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.6, 50.4], 'player': {'id': 38623, 'name': 'Wolfgang Overath'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.1, 27.3], 'player': {'id': 38612, 'name': 'Gerhard Müller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.0, 22.1], 'player': {'id': 38611, 'name': 'Berti Vogts'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.3, 26.1], 'player': {'id': 38626, 'name': 'Ulrich Hoeneß'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.0, 16.8], 'player': {'id': 42186, 'name': 'Rainer Bonhof'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.7, 2.2], 'player': {'id': 38610, 'name': 'Paul Breitner'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.8, 37.0], 'player': {'id': 397802, 'name': 'Jan Jongbloed'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 9.7], 'player': {'id': 397727, 'name': 'Johnny Rep'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.6, 17.3], 'player': {'id': 39721, 'name': 'Johan Neeskens'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [92.0, 16.7], 'player': {'id': 39713, 'name': 'Johan Cruyff'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.6, 47.2], 'player': {'id': 39720, 'name': 'Ruud Krol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 30.4], 'player': {'id': 397804, 'name': 'Wim Jansen'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 36.4], 'player': {'id': 39719, 'name': 'Arie Haan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 25.6], 'player': {'id': 397803, 'name': 'Willem van Hanegem'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.6, 23.1], 'player': {'id': 39734, 'name': 'Wim Suurbier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.5, 27.5], 'player': {'id': 397816, 'name': 'Wim Rijsbergen'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",0a3a3a6d-e26c-4e3a-be1b-0da0ed85c043,,Off T,0.03440025,Normal,Open Play,,,,Germany,770,00:12:14.266,Shot,True,FIFA World Cup,Pass,,,,,,,,,,,,,,,,,,,,,1.355284,,,,,,,,,,,,,,,0a3a3a6d-e26c-4e3a-be1b-0da0ed85c043,490.0,,"[101.9, 0.1]",3888720.0,12.0,,,,1.3991683,c62910d5-345f-4c6e-97cd-33c4d45798a0,,,,"[105.8, 22.6]",,High Pass,,22.835499,,Bernd Hölzenbein,True,,,,,Throw-in,1.0,From Throw In,Paul Breitner,38610.0,Left Back,26.0,Germany,770.0,['ece4fb45-15de-4f5c-be0b-869e0c1137f6'],11.0,,,,,,,,,,,,,,,Germany,770.0,00:12:11.725,Pass,,FIFA World Cup,c62910d5-345f-4c6e-97cd-33c4d45798a0,Set,FIFA World Cup,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
