ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,50_50_shot,clearance_other_shot,foul_committed_type_shot,injury_stoppage_in_chain_shot,pass_deflected_shot,pass_straight_shot,50_50_pass,clearance_other_pass,foul_committed_type_pass,injury_stoppage_in_chain_pass,pass_deflected_pass,pass_straight_pass,bad_behaviour_card_shot,dribble_nutmeg_shot,shot_open_goal_shot,bad_behaviour_card_pass,dribble_nutmeg_pass,shot_open_goal_pass,dribble_no_touch_shot,pass_miscommunication_shot,dribble_no_touch_pass,pass_miscommunication_pass,goalkeeper_shot_saved_off_target_shot,shot_saved_off_target_shot,goalkeeper_shot_saved_off_target_pass,shot_saved_off_target_pass,block_offensive_shot,block_offensive_pass,shot_follows_dribble_shot,shot_follows_dribble_pass,goalkeeper_success_in_play_shot,shot_redirect_shot,goalkeeper_success_in_play_pass,shot_redirect_pass,foul_committed_penalty_shot,foul_won_penalty_shot,foul_committed_penalty_pass,foul_won_penalty_pass,goalkeeper_shot_saved_to_post_shot,shot_saved_to_post_shot,goalkeeper_shot_saved_to_post_pass,shot_saved_to_post_pass,goalkeeper_success_out_shot,goalkeeper_success_out_pass,goalkeeper_punched_out_shot,goalkeeper_punched_out_pass
,,,,,,,,,,,,,,,,1.380812,,,,,,,,,,,,a2b83c3a-8d2f-4637-a217-b36d8a64b99e,107,,"[96.8, 55.8]",69243,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,"['351cce58-af02-40a8-80dc-c4dc0791035d', '50e84e71-23db-42c8-8a50-b598e8a47fca']",25,,Right Foot,,"[120.0, 35.2, 4.0]",True,"[{'location': [106.1, 41.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.7, 31.6], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.1, 38.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [90.5, 40.3], 'player': {'id': 26694, 'name': 'José Carlos Fernández Vázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.1, 30.7], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.6, 26.5], 'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 37.0], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 41.2], 'player': {'id': 26695, 'name': 'Marc Valiente Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 48.2], 'player': {'id': 25952, 'name': 'Ivica Dragutinovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 54.3], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.4, 53.8], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.8, 41.9], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.017012984,Half Volley,Open Play,,,,Barcelona,217,00:01:25.536,Shot,True,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b83c3a-8d2f-4637-a217-b36d8a64b99e,Set,La Liga,2009/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.2973,,,,,,,,,,,,5b1c6614-5755-473a-a4f4-69f334c79137,1945,,"[116.5, 28.7]",69243,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arouna Koné,26696.0,Center Forward,99,Sevilla,213,['db0b3fca-0d67-41c0-809a-bef2af52d889'],37,,Left Foot,,"[118.0, 33.8, 1.1]",,"[{'location': [110.7, 37.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.7, 33.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.7, 29.2], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 29.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 35.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.3, 40.5], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 36.0], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.8, 40.6], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.5, 47.4], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.9, 34.8], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e94cbcc4-9f5f-4d43-8b9d-c5dffa885772,,Saved,0.049048368,Normal,Open Play,,,,Sevilla,213,00:01:37.152,Shot,,La Liga,Dribbled Past,,,,,,,,,,,,,,,,,2.8145,,,,,,,,,,,,e94cbcc4-9f5f-4d43-8b9d-c5dffa885772,1935.0,,"[53.3, 14.8]",69243.0,46.0,,,,,0.07520039,5b1c6614-5755-473a-a4f4-69f334c79137,Left Foot,,,"[97.1, 18.1]",,High Pass,,43.92414,,,,Arouna Koné,True,,,,,2.0,Regular Play,Ivica Dragutinovic,25952.0,Left Center Back,99.0,Sevilla,213.0,['4ed329a9-602a-4b84-a90f-25124652dcde'],28.0,,,,,,,,,,,,,,,,Sevilla,213.0,00:01:28.694,Pass,,La Liga,5b1c6614-5755-473a-a4f4-69f334c79137,Set,La Liga,2009/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.4246,,,,,,,,,,,,958a89c0-b557-4853-8d10-08de3197c8a3,2013,,"[113.4, 49.0]",69243,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,101,Barcelona,217,['d6b49f89-a9d2-437f-8eaa-3ddc72e6ca39'],34,,Right Foot,,"[114.0, 42.1]",True,"[{'location': [114.1, 41.7], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.9, 43.4], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.7, 61.4], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 33.6], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.7, 57.5], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.4, 46.4], 'player': {'id': 25952, 'name': 'Ivica Dragutinovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 43.4], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.9, 29.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.9, 31.4], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.4, 40.0], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.9, 38.7], 'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.9, 34.3], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.4, 66.9], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.0, 47.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",9373cf01-32af-4709-ae46-fea1c4c787a9,,Wayward,0.16782644,Normal,Open Play,,,,Barcelona,217,00:03:34.689,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,0.7241,,,,,,,,,,,,9373cf01-32af-4709-ae46-fea1c4c787a9,2011.0,,"[114.1, 69.7]",69243.0,48.0,,,,,-1.6406413,958a89c0-b557-4853-8d10-08de3197c8a3,Right Foot,True,True,"[112.4, 45.4]",,Ground Pass,,24.359392,,,,Gerard Piqué Bernabéu,True,,,,,2.0,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,101.0,Barcelona,217.0,['91bd4235-8cc0-4458-a69d-6487bb4c824c'],33.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:03:33.906,Pass,,La Liga,958a89c0-b557-4853-8d10-08de3197c8a3,Set,La Liga,2009/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,6e71768b-8e2e-4362-acb8-b5c9a7ffab50,2086,,"[107.2, 51.6]",69243,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Barcelona,217,['912398bb-26a7-4461-90d5-9309afe4c4e6'],31,,Right Foot,,"[114.7, 45.2, 0.2]",,"[{'location': [92.3, 23.6], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.0, 53.4], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.2, 48.2], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 50.0], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 58.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [100.0, 61.6], 'player': {'id': 25952, 'name': 'Ivica Dragutinovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 39.6], 'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.3, 36.3], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.4, 44.5], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",8e5e0feb-3989-4544-ad24-5a12278e68fa,,Saved,0.0665766,Normal,Open Play,,,,Barcelona,217,00:05:31.818,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,0.969256,,,,,,,,,,,,8e5e0feb-3989-4544-ad24-5a12278e68fa,2083.0,,"[75.3, 63.5]",69243.0,50.0,,,,,-0.8095481,6e71768b-8e2e-4362-acb8-b5c9a7ffab50,Right Foot,,,"[85.4, 52.9]",,Ground Pass,,14.641379,,,,Lionel Andrés Messi Cuccittini,True,,,,,2.0,From Keeper,Daniel Alves da Silva,4324.0,Right Back,103.0,Barcelona,217.0,"['5761131b-876f-4e68-b68e-074748ccc50e', 'f4b6aa69-c527-49d1-81d4-7fa1b8902dde']",28.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:05:28.106,Pass,True,La Liga,6e71768b-8e2e-4362-acb8-b5c9a7ffab50,Set,La Liga,2009/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.4735,,,,,,,,,,,,e2db44a0-d77b-4851-8175-8974f3658c3c,2192,,"[111.6, 29.4]",69243,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,106,Barcelona,217,['d1b6cc37-89d3-4193-a399-40dd6c4aa300'],31,,Right Foot,,"[117.6, 36.1, 0.2]",,"[{'location': [103.5, 39.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.8, 22.3], 'player': {'id': 3672, 'name': 'Zlatan Ibrahimović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.4, 36.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [119.2, 37.3], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.5, 28.6], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.6, 29.6], 'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.2, 26.9], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 33.1], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 27.4], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 38.6], 'player': {'id': 25952, 'name': 'Ivica Dragutinovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 41.9], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",239c5749-aa71-48fc-ad94-0ec2e7dbceb7,,Saved,0.15892276,Normal,Open Play,,,,Barcelona,217,00:07:31.565,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,0.520016,,,,,,,,,,,,239c5749-aa71-48fc-ad94-0ec2e7dbceb7,2189.0,,"[114.7, 22.1]",69243.0,52.0,,,,,2.5050845,e2db44a0-d77b-4851-8175-8974f3658c3c,Left Foot,,True,"[110.1, 25.5]",,Ground Pass,,5.72014,,,,Thierry Henry,True,,,,,2.0,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,106.0,Barcelona,217.0,"['19d106b2-ad41-4efd-873c-2c1b242b65b4', 'd3b8d3f1-c0fd-4a4a-b5c5-8cf18de305cb']",30.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:07:30.404,Pass,True,La Liga,e2db44a0-d77b-4851-8175-8974f3658c3c,Set,La Liga,2009/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.6997,,,,,,,,,,,,bcecfbeb-2c8d-4c35-81da-6369bc055ef5,2327,,"[111.3, 37.3]",69243,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Zlatan Ibrahimović,3672.0,Center Forward,111,Barcelona,217,"['4f4d6338-8c98-40c1-8609-b990a04ba7e6', 'eb7a12d7-51ad-4e1d-8931-0777f9c75c28']",50,True,Head,,"[116.5, 37.5]",,"[{'location': [118.7, 77.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 37.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.4, 47.1], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 46.5], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.5, 30.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.5, 60.3], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 45.3], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 32.5], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.0, 38.5], 'player': {'id': 25952, 'name': 'Ivica Dragutinovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 44.1], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.6, 42.7], 'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.2, 48.0], 'player': {'id': 26696, 'name': 'Arouna Koné'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.4, 25.0], 'player': {'id': 6821, 'name': 'Jesús Navas González'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.4, 39.1], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f0b8e532-e5df-49d1-9ea5-8b03aa40de51,,Wayward,0.12036425,Normal,Open Play,,,,Barcelona,217,00:10:50.688,Shot,True,La Liga,Duel,,,,,,,,,,,,,,,,,2.163,,,,,,,,,,,,f0b8e532-e5df-49d1-9ea5-8b03aa40de51,2324.0,,"[120.0, 80.0]",69243.0,55.0,,,,,-1.7588046,bcecfbeb-2c8d-4c35-81da-6369bc055ef5,Left Foot,,,"[111.8, 36.9]",,High Pass,True,43.87311,,,,Zlatan Ibrahimović,True,True,Inswinging,,Corner,2.0,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111.0,Barcelona,217.0,['b9319fa0-6f39-4e00-89d1-bd1af18d09e7'],48.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:10:48.485,Pass,,La Liga,bcecfbeb-2c8d-4c35-81da-6369bc055ef5,Set,La Liga,2009/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.110153,,,,,,,,,,,,23a73625-9295-4e8f-bd9e-4a953364dff4,2395,,"[105.1, 56.9]",69243,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,113,Barcelona,217,['a84342f1-7a1c-4807-8c64-075ec3afe3c2'],49,,Left Foot,,"[120.0, 39.4, 4.4]",,"[{'location': [119.2, 42.7], 'player': {'id': 25946, 'name': 'Andrés Palop Cervera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 34.4], 'player': {'id': 26254, 'name': 'Manuel Jesús Ortiz Toribio'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 51.1], 'player': {'id': 26489, 'name': 'Aldo Pedro Duscher'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.4, 30.5], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.3, 45.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.2, 54.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [112.5, 38.3], 'player': {'id': 26683, 'name': 'Abdoulay Konko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 40.7], 'player': {'id': 25952, 'name': 'Ivica Dragutinovic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.8, 26.8], 'player': {'id': 26018, 'name': 'Julien Escudé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 25.5], 'player': {'id': 26681, 'name': 'Marius Stankevičius'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.2, 55.1], 'player': {'id': 6913, 'name': 'Fernando Navarro i Corbacho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 57.8], 'player': {'id': 24683, 'name': 'Diego Ángel Capel Trinidad'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",f54bac9a-2b8f-4713-97ac-ad6b2f83e639,,Off T,0.035153076,Normal,Open Play,,,,Barcelona,217,00:11:49.227,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,2.371528,,,,,,,,,,,,f54bac9a-2b8f-4713-97ac-ad6b2f83e639,2391.0,,"[112.5, 14.7]",69243.0,56.0,,,,,1.6836929,23a73625-9295-4e8f-bd9e-4a953364dff4,Right Foot,True,,"[107.5, 58.8]",,High Pass,,44.38254,,,,Lionel Andrés Messi Cuccittini,True,True,,,,2.0,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,113.0,Barcelona,217.0,"['4e4d5e98-df12-40d0-8e73-64f348da6089', '578edfb1-2042-4ffa-b756-f398d043df56']",45.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:11:45.107,Pass,True,La Liga,23a73625-9295-4e8f-bd9e-4a953364dff4,Set,La Liga,2009/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
