ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_miscommunication_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_miscommunication_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,50_50_shot,bad_behaviour_card_shot,clearance_other_shot,goalkeeper_punched_out_shot,goalkeeper_shot_saved_to_post_shot,shot_aerial_won_shot,shot_saved_to_post_shot,50_50_pass,bad_behaviour_card_pass,clearance_other_pass,goalkeeper_punched_out_pass,goalkeeper_shot_saved_to_post_pass,shot_aerial_won_pass,shot_saved_to_post_pass,block_offensive_shot,goalkeeper_shot_saved_off_target_shot,pass_straight_shot,shot_open_goal_shot,shot_saved_off_target_shot,block_offensive_pass,goalkeeper_shot_saved_off_target_pass,pass_straight_pass,shot_open_goal_pass,shot_saved_off_target_pass,foul_committed_penalty_shot,foul_won_penalty_shot,shot_follows_dribble_shot,foul_committed_penalty_pass,foul_won_penalty_pass,shot_follows_dribble_pass,goalkeeper_lost_in_play_shot,goalkeeper_lost_in_play_pass,injury_stoppage_in_chain_shot,shot_deflected_shot,shot_redirect_shot,injury_stoppage_in_chain_pass,shot_deflected_pass,shot_redirect_pass,block_save_block_shot,block_save_block_pass,dribble_no_touch_shot,dribble_no_touch_pass,player_off_permanent_shot,player_off_permanent_pass,half_start_late_video_start_shot,half_start_late_video_start_pass,goalkeeper_success_out_shot,goalkeeper_success_out_pass,goalkeeper_success_in_play_shot,goalkeeper_success_in_play_pass
,,,,,,,,,,,,,,,,0.958137,,,,,,,,,,,,,96ba9e8b-5d2a-43ee-a83a-ed8ec706e65a,2196,,"[111.5, 39.6]",266015,47,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,104,Barcelona,217,['33382138-2c3e-42be-8ac4-42f767cb3b1e'],22,Head,"[120.0, 35.9, 1.6]",,"[{'location': [118.5, 42.0], 'player': {'id': 24264, 'name': 'Daniel Hernández Santos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 50.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.4, 45.5], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.4, 38.3], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.7, 37.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.3, 57.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.6, 52.2], 'player': {'id': 26692, 'name': 'Henrique Sereno Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.6, 50.0], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 37.2], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.2, 44.5], 'player': {'id': 27201, 'name': 'Víctor Pérez Alonso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.5, 48.9], 'player': {'id': 26695, 'name': 'Marc Valiente Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 42.4], 'player': {'id': 19396, 'name': 'Lluis Sastre Reus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.0, 59.1], 'player': {'id': 6879, 'name': 'Alberto Bueno Calvo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}]",413db6a6-0941-40ce-b1e3-62501e56554f,,Post,0.30548725,Normal,Open Play,,,,Barcelona,217,00:02:22.602,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,1.0235,,,,,,,,,,,,,413db6a6-0941-40ce-b1e3-62501e56554f,2194.0,,"[116.6, 55.4]",266015.0,47.0,,,,,-1.9160972,96ba9e8b-5d2a-43ee-a83a-ed8ec706e65a,Right Foot,True,,,"[111.6, 41.5]",,High Pass,,14.771933,,,,,Pedro Eliezer Rodríguez Ledesma,True,,,,,2.0,From Throw In,Daniel Alves da Silva,4324.0,Right Back,104.0,Barcelona,217.0,['5ba3dc27-19e7-4e7a-b15a-071ed73be8f3'],21.0,,,,,,,,,,,,,,Barcelona,217.0,00:02:21.569,Pass,,La Liga,96ba9e8b-5d2a-43ee-a83a-ed8ec706e65a,Set,La Liga,2012/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.0683,,,,,,,,,,,,,6df89abc-a360-4180-a731-ae086a9c168e,502,,"[96.8, 58.5]",266015,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,30,Barcelona,217,"['1d570239-3a5c-46a2-82f4-51e6ca45cc3d', 'd0dcae17-6611-4a6c-8061-496c7cdd09a1', 'e5341edf-17c3-4b18-a26b-6c10e2ddd432']",44,Left Foot,"[100.1, 56.1]",,"[{'location': [105.0, 56.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.9, 22.8], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.2, 39.6], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.7, 49.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [81.0, 31.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.8, 55.5], 'player': {'id': 19396, 'name': 'Lluis Sastre Reus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 56.0], 'player': {'id': 27201, 'name': 'Víctor Pérez Alonso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.8, 63.0], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 69.5], 'player': {'id': 6879, 'name': 'Alberto Bueno Calvo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.8, 56.1], 'player': {'id': 26695, 'name': 'Marc Valiente Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 40.3], 'player': {'id': 6607, 'name': 'Julián Omar Ramos Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.4, 45.5], 'player': {'id': 26692, 'name': 'Henrique Sereno Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 35.6], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.2, 40.3], 'player': {'id': 24264, 'name': 'Daniel Hernández Santos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",d3d4f9bf-5bfb-4f70-b356-b9f336bcbd72,,Blocked,0.008886958,Normal,Open Play,,,,Barcelona,217,00:10:44.396,Shot,True,La Liga,Pressure,,,,,,,,,,,,,,,,,1.059635,,,,,,,,,,,,,d3d4f9bf-5bfb-4f70-b356-b9f336bcbd72,497.0,,"[101.6, 75.6]",266015.0,10.0,,,,,-2.0855176,6df89abc-a360-4180-a731-ae086a9c168e,Right Foot,,,,"[94.7, 63.4]",,Ground Pass,,14.016062,,,,,Lionel Andrés Messi Cuccittini,True,,,,,1.0,From Throw In,Daniel Alves da Silva,4324.0,Right Back,30.0,Barcelona,217.0,['63c1a682-f9c2-459e-834a-0d82dfc244d5'],41.0,,,,,,,,,,,,,,Barcelona,217.0,00:10:41.836,Pass,,La Liga,6df89abc-a360-4180-a731-ae086a9c168e,Set,La Liga,2012/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.936634,,,,,,,,,,,,,bd2996b6-36c2-41ad-9f1f-09392e522e60,2682,,"[109.7, 47.0]",266015,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,128,Barcelona,217,['bdd15956-1375-4188-a578-3407b9e0b128'],5,Right Foot,"[120.0, 30.7, 0.2]",,"[{'location': [95.6, 58.2], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 45.4], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.2, 46.3], 'player': {'id': 26692, 'name': 'Henrique Sereno Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.3, 45.2], 'player': {'id': 26695, 'name': 'Marc Valiente Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.7, 42.7], 'player': {'id': 24264, 'name': 'Daniel Hernández Santos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,0.17816395,Normal,Open Play,,,,Barcelona,217,00:13:05.898,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd2996b6-36c2-41ad-9f1f-09392e522e60,Set,La Liga,2012/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.581219,,,,,,,,,,,,,533f51ea-2e5e-4ebd-b08c-62ac2187f34c,2717,,"[103.3, 31.9]",266015,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,130,Barcelona,217,['faa0c6bc-c8fc-4471-b2af-334d758f474b'],51,Left Foot,"[120.0, 43.7, 1.1]",,"[{'location': [100.4, 53.6], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.2, 36.5], 'player': {'id': 24264, 'name': 'Daniel Hernández Santos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.5, 35.9], 'player': {'id': 27201, 'name': 'Víctor Pérez Alonso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.6, 29.6], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [83.3, 38.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [86.3, 48.9], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [83.2, 57.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [105.7, 25.9], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.8, 32.6], 'player': {'id': 19396, 'name': 'Lluis Sastre Reus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 28.4], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 31.1], 'player': {'id': 26692, 'name': 'Henrique Sereno Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.3, 34.3], 'player': {'id': 26695, 'name': 'Marc Valiente Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.9, 38.4], 'player': {'id': 25911, 'name': 'Óscar Javier González Marcos'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",d83ed741-566e-4e5d-b81d-c5ca8ea2d8a1,,Goal,0.07052952,Normal,Open Play,,,,Barcelona,217,00:13:51.794,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,0.791332,,,,,,,,,,,,,d83ed741-566e-4e5d-b81d-c5ca8ea2d8a1,2710.0,,"[87.0, 43.6]",266015.0,58.0,,,,,-1.7384387,533f51ea-2e5e-4ebd-b08c-62ac2187f34c,Right Foot,,,,"[85.9, 37.1]",True,Ground Pass,,6.59242,,,,,Lionel Andrés Messi Cuccittini,,,,,,2.0,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,130.0,Barcelona,217.0,['7e473b1d-9e46-43b4-aae7-8851ef4c5c57'],47.0,,,,,,,,,,,,,,Barcelona,217.0,00:13:47.879,Pass,,La Liga,533f51ea-2e5e-4ebd-b08c-62ac2187f34c,Set,La Liga,2012/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.184526,,,,,,,,,,,,,fb89126f-265f-45b1-ab7e-dc8884927b07,3336,,"[97.2, 41.9]",266015,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,160,Barcelona,217,['6da37f60-058d-4cb8-813e-32ad28fa12ac'],55,Left Foot,"[120.0, 33.4, 0.7]",,"[{'location': [97.2, 63.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.2, 52.2], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.0, 34.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 38.8], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 43.2], 'player': {'id': 26692, 'name': 'Henrique Sereno Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.8, 48.9], 'player': {'id': 26695, 'name': 'Marc Valiente Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.3, 48.0], 'player': {'id': 19396, 'name': 'Lluis Sastre Reus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 53.3], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.2, 54.8], 'player': {'id': 6607, 'name': 'Julián Omar Ramos Suárez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.0, 39.6], 'player': {'id': 24264, 'name': 'Daniel Hernández Santos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.9, 41.7], 'player': {'id': 25911, 'name': 'Óscar Javier González Marcos'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [87.5, 48.6], 'player': {'id': 27201, 'name': 'Víctor Pérez Alonso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.4, 33.0], 'player': {'id': 6710, 'name': 'Rubén Peña Jiménez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",bd0f4fc5-ffd9-4da2-a822-beef9b51e681,,Off T,0.07637419,Normal,Open Play,,,,Barcelona,217,00:26:55.972,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,1.308137,,,,,,,,,,,,,bd0f4fc5-ffd9-4da2-a822-beef9b51e681,3326.0,,"[69.8, 64.8]",266015.0,71.0,,True,,,-1.9430656,fb89126f-265f-45b1-ab7e-dc8884927b07,Right Foot,,,,"[65.7, 54.3]",,Ground Pass,,11.272089,,,,,Lionel Andrés Messi Cuccittini,True,,,,Free Kick,2.0,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,160.0,Barcelona,217.0,['080bf209-84a1-4993-ae99-772b6507df2b'],46.0,,,,,,,,,,,,,,Barcelona,217.0,00:26:46.723,Pass,,La Liga,fb89126f-265f-45b1-ab7e-dc8884927b07,Set,La Liga,2012/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.321613,,,,,,,,,,,,,6d96d114-13aa-4b73-ad82-94350997becb,3646,,"[110.0, 38.4]",266015,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Guerra Rodríguez,11542.0,Center Forward,172,Real Valladolid,901,['e94d09ca-3446-4e1f-84f7-5ec302b9bf42'],41,Right Foot,"[110.5, 28.5]",True,"[{'location': [104.6, 65.9], 'player': {'id': 6710, 'name': 'Rubén Peña Jiménez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.2, 40.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.4, 39.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.6, 35.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.6, 40.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 39.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.9, 50.1], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 59.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 61.3], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.5, 40.9], 'player': {'id': 26692, 'name': 'Henrique Sereno Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.5, 49.4], 'player': {'id': 26695, 'name': 'Marc Valiente Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.0, 29.8], 'player': {'id': 25911, 'name': 'Óscar Javier González Marcos'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",818e386c-a5ab-4b56-a6b6-2948f2c3172d,,Wayward,0.13130097,Overhead Kick,Open Play,,,,Real Valladolid,901,00:33:41.316,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,1.3639,,,,,,,,,,,,,818e386c-a5ab-4b56-a6b6-2948f2c3172d,3644.0,,"[103.5, 67.6]",266015.0,78.0,,,,,-1.3332617,6d96d114-13aa-4b73-ad82-94350997becb,Right Foot,True,,,"[110.4, 39.1]",,High Pass,,29.32337,,,,,Javier Guerra Rodríguez,True,,,,,2.0,From Corner,Julián Omar Ramos Suárez,6607.0,Left Wing,172.0,Real Valladolid,901.0,['af4a06ef-3bee-4dea-818d-1ebfc0132307'],39.0,,,,,,,,,,,,,,Real Valladolid,901.0,00:33:39.945,Pass,,La Liga,6d96d114-13aa-4b73-ad82-94350997becb,Set,La Liga,2012/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.428224,,,,,,,,,,,,,477745df-1cd8-4525-9f0e-24ea981fc025,1609,,"[110.9, 34.1]",266015,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,75,Barcelona,217,['3268cb85-8b50-4056-8f20-86147b0866e9'],52,Head,"[118.4, 37.2, 1.2]",,"[{'location': [118.6, 39.2], 'player': {'id': 24264, 'name': 'Daniel Hernández Santos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 35.1], 'player': {'id': 5588, 'name': 'Antonio Rukavina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 37.3], 'player': {'id': 26692, 'name': 'Henrique Sereno Fonseca'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 41.1], 'player': {'id': 19396, 'name': 'Lluis Sastre Reus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.7, 48.6], 'player': {'id': 27201, 'name': 'Víctor Pérez Alonso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 61.0], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 74.3], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.7, 32.7], 'player': {'id': 5208, 'name': 'Thiago Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.4, 39.4], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",b8d4269b-16a9-491c-85ef-19c60a3ca21a,,Saved,0.0687262,Normal,Open Play,,,,Barcelona,217,00:33:52.481,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,2.0154,,,,,,,,,,,,,b8d4269b-16a9-491c-85ef-19c60a3ca21a,1607.0,,"[108.6, 73.7]",266015.0,33.0,,,,,-1.4428134,477745df-1cd8-4525-9f0e-24ea981fc025,Right Foot,True,,,"[113.4, 36.4]",,High Pass,,37.60758,,,,,Lionel Andrés Messi Cuccittini,True,,,,,1.0,Regular Play,Daniel Alves da Silva,4324.0,Right Back,75.0,Barcelona,217.0,['79dcb879-9724-4d6e-b453-0d8c91321f05'],50.0,,,,,,,,,,,,,,Barcelona,217.0,00:33:50.420,Pass,,La Liga,477745df-1cd8-4525-9f0e-24ea981fc025,Set,La Liga,2012/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
