50_50_shot,bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_open_goal_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_open_goal_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,block_offensive_shot,pass_goal_assist_shot,pass_straight_shot,block_offensive_pass,pass_goal_assist_pass,pass_straight_pass,block_deflection_shot,clearance_other_shot,shot_deflected_shot,block_deflection_pass,clearance_other_pass,shot_deflected_pass,injury_stoppage_in_chain_shot,injury_stoppage_in_chain_pass,pass_miscommunication_shot,pass_miscommunication_pass,foul_committed_penalty_shot,foul_won_penalty_shot,foul_committed_penalty_pass,foul_won_penalty_pass,goalkeeper_punched_out_shot,goalkeeper_punched_out_pass,goalkeeper_shot_saved_off_target_shot,goalkeeper_shot_saved_to_post_shot,shot_saved_off_target_shot,shot_saved_to_post_shot,goalkeeper_shot_saved_off_target_pass,goalkeeper_shot_saved_to_post_pass,shot_saved_off_target_pass,shot_saved_to_post_pass,block_save_block_shot,block_save_block_pass,dribble_no_touch_shot,dribble_no_touch_pass,shot_redirect_shot,shot_redirect_pass,shot_follows_dribble_shot,shot_follows_dribble_pass
,,,,,,,,,,,,,,,,,0.35013,,,,,,,,,,,,,ce93dbcd-25d3-4a2c-b702-1215cf5a48fa,2003,,"[113.3, 26.1]",3773386,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,77,Barcelona,217,['55d819a0-2224-4e3b-ae2c-f476dca2e307'],47,,Left Foot,"[118.2, 35.8, 1.3]",,"[{'location': [106.2, 32.9], 'player': {'id': 10605, 'name': 'Rodrigo Andrés Battaglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 29.1], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.2, 35.8], 'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 51.6], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.0, 41.6], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 31.6], 'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 30.5], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 45.3], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.1, 39.7], 'player': {'id': 3093, 'name': 'Florian Grégoire Claude Lejeune'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.4, 33.1], 'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 48.0], 'player': {'id': 24049, 'name': 'Luis Jesús Rioja González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.0, 27.2], 'player': {'id': 6618, 'name': 'Martín Aguirregabiria Padilla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",b4337709-ce1d-4002-a96f-3162d6a7fe77,True,,Saved,0.054102834,Normal,Open Play,,,,Barcelona,217,00:02:47.901,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,,0.861968,,,,,,,,,,,,,b4337709-ce1d-4002-a96f-3162d6a7fe77,2000.0,,"[99.3, 19.8]",3773386.0,47.0,,,,,-0.32175055,ce93dbcd-25d3-4a2c-b702-1215cf5a48fa,No Touch,,,,"[104.4, 18.1]",Ground Pass,,5.375872,True,,,Lionel Andrés Messi Cuccittini,True,,,,,2.0,Regular Play,Anssumane Fati,30756.0,Left Wing,77.0,Barcelona,217.0,['548f9e4f-28a6-4541-a516-3091ddfebdeb'],45.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:02:45.392,Pass,,La Liga,ce93dbcd-25d3-4a2c-b702-1215cf5a48fa,Set,La Liga,2020/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.964297,,,,,,,,,,,,,759f002e-906d-4e6c-a380-5fa762afc864,2146,,"[107.4, 27.2]",3773386,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,82,Barcelona,217,['05c568ca-33cf-4644-9941-2d459a8b2e0e'],54,,Left Foot,"[117.1, 36.3, 0.5]",,"[{'location': [110.2, 39.9], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 32.7], 'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 34.4], 'player': {'id': 10605, 'name': 'Rodrigo Andrés Battaglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.9, 26.5], 'player': {'id': 3093, 'name': 'Florian Grégoire Claude Lejeune'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 28.2], 'player': {'id': 6618, 'name': 'Martín Aguirregabiria Padilla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 27.9], 'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.8, 51.6], 'player': {'id': 24049, 'name': 'Luis Jesús Rioja González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.9, 36.5], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.2, 36.5], 'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 55.2], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.0, 46.0], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.4, 37.5], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.1, 25.7], 'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",ece42874-634f-4d26-9d2f-e99dec963b71,,,Saved,0.030959154,Normal,Open Play,,,,Barcelona,217,00:05:54.058,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,0.980885,,,,,,,,,,,,,ece42874-634f-4d26-9d2f-e99dec963b71,2134.0,,"[83.9, 29.8]",3773386.0,50.0,,,,,0.79457223,759f002e-906d-4e6c-a380-5fa762afc864,Right Foot,,,,"[89.3, 35.3]",Ground Pass,,7.7077885,,,,Lionel Andrés Messi Cuccittini,True,,,,,2.0,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,82.0,Barcelona,217.0,['d05fa75e-00d3-4e3d-83d0-43a2c65b1ee2'],47.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:05:47.551,Pass,,La Liga,759f002e-906d-4e6c-a380-5fa762afc864,Set,La Liga,2020/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.136591,,,,,,,,,,,,,992051dc-65fe-47e0-b31f-022efec7eda0,2288,,"[111.5, 31.6]",3773386,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,88,Barcelona,217,['f67c48e6-ea1a-40cb-9c0a-d98262389abe'],34,,Left Foot,"[120.0, 47.7, 0.7]",True,"[{'location': [111.2, 32.5], 'player': {'id': 6618, 'name': 'Martín Aguirregabiria Padilla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.0, 51.2], 'player': {'id': 24049, 'name': 'Luis Jesús Rioja González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.8, 39.0], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.5, 43.2], 'player': {'id': 10605, 'name': 'Rodrigo Andrés Battaglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 36.6], 'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 26.4], 'player': {'id': 26387, 'name': 'Edgar Antonio Méndez Ortega'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.9, 65.2], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 43.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 48.4], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.5, 40.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [88.4, 53.9], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.8, 37.6], 'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 57.9], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 44.9], 'player': {'id': 3093, 'name': 'Florian Grégoire Claude Lejeune'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 38.2], 'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",5644a791-2f1a-4b31-ae9c-a944f0fc6bc8,,,Off T,0.08542095,Volley,Open Play,,,,Barcelona,217,00:08:34.260,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,1.630995,,,,,,,,,,,,,5644a791-2f1a-4b31-ae9c-a944f0fc6bc8,2286.0,,"[91.4, 54.7]",3773386.0,53.0,,,,,-0.8519663,992051dc-65fe-47e0-b31f-022efec7eda0,Right Foot,,,,"[111.0, 32.3]",High Pass,,29.764408,,,,Anssumane Fati,True,,,,,2.0,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,88.0,Barcelona,217.0,['c3973adb-a9db-4d84-88ad-d27a55b69ecf'],32.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:08:32.632,Pass,,La Liga,992051dc-65fe-47e0-b31f-022efec7eda0,Set,La Liga,2020/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.882096,,,,,,,,,,,,,c5341577-e1ca-4742-98fb-dc745cbbe103,575,,"[108.6, 28.0]",3773386,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,27,Barcelona,217,['ce9cfc1e-f43c-41db-9f5c-8440b1341480'],19,,Right Foot,"[120.0, 47.8, 0.0]",,"[{'location': [91.6, 30.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.2, 43.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.7, 53.3], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.7, 33.4], 'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 40.0], 'player': {'id': 3093, 'name': 'Florian Grégoire Claude Lejeune'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 29.2], 'player': {'id': 6923, 'name': 'Joaquín Navarro Jiménez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 33.8], 'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",92f50ac4-2f1c-4221-9a5f-92b4911c26a6,True,,Off T,0.2009693,Normal,Open Play,,,,Barcelona,217,00:12:19.834,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,2.485272,,,,,,,,,,,,,92f50ac4-2f1c-4221-9a5f-92b4911c26a6,572.0,,"[64.8, 21.9]",3773386.0,12.0,,,,,0.06490869,c5341577-e1ca-4742-98fb-dc745cbbe103,Left Foot,,,,"[104.8, 24.5]",Ground Pass,,40.08441,,,,Anssumane Fati,True,,Through Ball,True,,1.0,From Throw In,Clément Lenglet,6826.0,Left Center Back,27.0,Barcelona,217.0,['0094a407-83d6-4390-b9a8-6ab990a2ad14'],16.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:12:16.374,Pass,,La Liga,c5341577-e1ca-4742-98fb-dc745cbbe103,Set,La Liga,2020/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.446744,,,,,,,,,,,,,1aedaf9e-bc12-4d0a-953d-bd0f7db3688a,681,,"[103.6, 51.0]",3773386,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,36,Deportivo Alavés,206,['a6cd82b1-65f1-4518-9a4e-b1220214c3c0'],7,,Right Foot,"[115.8, 42.1, 0.0]",True,"[{'location': [97.2, 35.3], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.3, 44.9], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 44.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.2, 25.6], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.3, 40.1], 'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 30.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.3, 41.8], 'player': {'id': 6590, 'name': 'Norberto Murara Neto'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",af98e1f8-eaab-461c-9801-9c554f8996c3,,,Saved,0.096383646,Normal,Open Play,,,,Deportivo Alavés,206,00:16:07.385,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,2.372662,,,,,,,,,,,,,af98e1f8-eaab-461c-9801-9c554f8996c3,679.0,,"[95.1, 9.3]",3773386.0,16.0,,,,,1.3372719,1aedaf9e-bc12-4d0a-953d-bd0f7db3688a,Left Foot,True,,,"[104.9, 50.5]",Ground Pass,,42.3495,,,,Edgar Antonio Méndez Ortega,True,True,,,,1.0,Regular Play,Luis Jesús Rioja González,24049.0,Left Midfield,36.0,Deportivo Alavés,206.0,['f71125fd-ec6b-47f3-92b0-96202b881b1c'],4.0,,,,,,,,,,,,,,,,Deportivo Alavés,206.0,00:16:04.989,Pass,,La Liga,1aedaf9e-bc12-4d0a-953d-bd0f7db3688a,Set,La Liga,2020/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.216619,,,,,,,,,,,,,69328f05-8f5b-4f01-b254-50a2209a3cc5,2632,,"[107.6, 31.3]",3773386,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Center Forward,104,Barcelona,217,['5640ef86-4f16-4d20-a24b-b597cf39d6b1'],57,,Left Foot,"[120.0, 42.7, 0.4]",True,"[{'location': [101.9, 24.6], 'player': {'id': 6618, 'name': 'Martín Aguirregabiria Padilla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.3, 36.1], 'player': {'id': 10605, 'name': 'Rodrigo Andrés Battaglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.5, 58.1], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.9, 37.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.3, 32.0], 'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.9, 33.7], 'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 45.2], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 38.3], 'player': {'id': 3093, 'name': 'Florian Grégoire Claude Lejeune'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 32.0], 'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,Goal,0.29141483,Lob,Open Play,,,,Barcelona,217,00:17:57.784,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69328f05-8f5b-4f01-b254-50a2209a3cc5,Set,La Liga,2020/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.409378,,,,,,,,,,,,,e8bf334b-5fec-46e5-b422-1c8528d81a47,2685,,"[108.4, 49.5]",3773386,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,106,Barcelona,217,['a88ceadb-f5d7-43c3-8654-868b3e68f15f'],34,,Left Foot,"[115.2, 43.3, 0.3]",,"[{'location': [95.9, 60.1], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.0, 54.2], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.2, 46.7], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 36.4], 'player': {'id': 30756, 'name': 'Anssumane Fati'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [93.1, 52.4], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 55.8], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 47.9], 'player': {'id': 6615, 'name': 'Víctor Laguardia Cisneros'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 49.7], 'player': {'id': 3093, 'name': 'Florian Grégoire Claude Lejeune'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 50.9], 'player': {'id': 10605, 'name': 'Rodrigo Andrés Battaglia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 46.8], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.9, 37.3], 'player': {'id': 6618, 'name': 'Martín Aguirregabiria Padilla'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.0, 59.7], 'player': {'id': 24049, 'name': 'Luis Jesús Rioja González'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 34.1], 'player': {'id': 31779, 'name': 'Tomas Franco Tavares'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.7, 43.9], 'player': {'id': 6629, 'name': 'Fernando Pacheco Flores'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 62.4], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",660dd019-74f0-4622-8a28-b33470c1c7d5,,,Saved,0.07794037,Normal,Open Play,,,,Barcelona,217,00:19:34.950,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,0.76986,,,,,,,,,,,,,660dd019-74f0-4622-8a28-b33470c1c7d5,2682.0,,"[99.3, 54.4]",3773386.0,64.0,,,,,-0.47145995,e8bf334b-5fec-46e5-b422-1c8528d81a47,Right Foot,,,,"[104.4, 51.8]",Ground Pass,,5.724509,,,,Lionel Andrés Messi Cuccittini,True,,,,,2.0,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,106.0,Barcelona,217.0,['c9bb46d4-97c7-43aa-9891-a1c245d7946e'],32.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:19:32.881,Pass,,La Liga,e8bf334b-5fec-46e5-b422-1c8528d81a47,Set,La Liga,2020/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
