50_50_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_penalty_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_shot_saved_to_post_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_miscommunication_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_outcome_shot,shot_saved_to_post_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_penalty_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_shot_saved_to_post_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_miscommunication_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_outcome_pass,shot_saved_to_post_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,block_offensive_shot,dribble_overrun_shot,shot_one_on_one_shot,block_offensive_pass,dribble_overrun_pass,shot_one_on_one_pass,bad_behaviour_card_shot,ball_recovery_offensive_shot,foul_committed_offensive_shot,foul_committed_type_shot,goalkeeper_success_in_play_shot,bad_behaviour_card_pass,ball_recovery_offensive_pass,foul_committed_offensive_pass,foul_committed_type_pass,goalkeeper_success_in_play_pass,clearance_other_shot,miscontrol_aerial_won_shot,clearance_other_pass,miscontrol_aerial_won_pass,goalkeeper_punched_out_shot,player_off_permanent_shot,shot_open_goal_shot,goalkeeper_punched_out_pass,player_off_permanent_pass,shot_open_goal_pass,goalkeeper_shot_saved_off_target_shot,shot_saved_off_target_shot,goalkeeper_shot_saved_off_target_pass,shot_saved_off_target_pass,shot_redirect_shot,shot_redirect_pass,shot_follows_dribble_shot,shot_follows_dribble_pass,dribble_no_touch_shot,dribble_no_touch_pass,injury_stoppage_in_chain_shot,injury_stoppage_in_chain_pass,goalkeeper_lost_out_shot,goalkeeper_lost_out_pass
,,,,,,,,,,,,,,,,1.020612,,,,,,,,,,,,,,2258c11c-0916-4976-bfde-a66e89ffeb8d,191,,"[101.0, 21.3]",9880,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonçalo Manuel Ganchinho Guedes,4367.0,Left Midfield,10,Valencia,207,['12f35fe0-b936-439e-8087-0777a7dc8a38'],31,,Right Foot,,"[117.0, 39.7, 1.6]",,"[{'location': [95.6, 35.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.3, 45.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.5, 27.9], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 41.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.7, 18.8], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 23.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 15.9], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 14.9], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [117.4, 37.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.8, 9.5], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.4, 9.5], 'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.1, 31.6], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [89.2, 17.1], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.2, 40.7], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",430b01dd-eb13-4bf5-8df1-ecd0b76155a0,Saved,,0.008752456,Normal,Open Play,,,,Valencia,207,00:03:31.114,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,0.83216,,,,,,,,,,,,,,430b01dd-eb13-4bf5-8df1-ecd0b76155a0,188.0,,"[99.6, 9.0]",9880.0,3.0,,,,1.489674,2258c11c-0916-4976-bfde-a66e89ffeb8d,Left Foot,,,,"[100.6, 21.3]",,Ground Pass,,12.340584,,,,,Gonçalo Manuel Ganchinho Guedes,True,,,,,,1.0,From Throw In,José Luis Gayà Peña,6596.0,Left Back,10.0,Valencia,207.0,"['69cb3e3a-1b4c-46d0-85eb-26aefa73340e', '7355ff1d-1eb9-4e94-aa25-f6766466a205']",29.0,,,,,,,,,,,,,,,,Valencia,207.0,00:03:29.166,Pass,True,La Liga,2258c11c-0916-4976-bfde-a66e89ffeb8d,Set,La Liga,2017/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.631121,,,,,,,,,,,,,,419e7326-4eb5-4d3a-80e8-d6a2b2732495,2177,,"[107.6, 34.8]",9880,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Moreno Machado,5718.0,Right Center Forward,109,Valencia,207,"['caa51fb9-9f52-46c8-8e0f-c067b4540001', 'fcf38a50-c9d1-43b7-918a-fd031bc9dc8b']",6,,Left Foot,,"[117.9, 41.7]",,"[{'location': [97.8, 36.7], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.1, 54.1], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 47.6], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.1, 40.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 42.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 36.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a86e52f6-56a1-4f9b-a8e5-3d296bea4eac,Blocked,,0.37418213,Normal,Open Play,,,,Valencia,207,00:04:06.442,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,1.433037,,,,,,,,,,,,,,a86e52f6-56a1-4f9b-a8e5-3d296bea4eac,2174.0,,"[94.9, 53.9]",9880.0,49.0,,,,-1.0960995,419e7326-4eb5-4d3a-80e8-d6a2b2732495,Right Foot,,,,"[106.0, 32.3]",,Ground Pass,,24.285181,,,,,Rodrigo Moreno Machado,True,,,,,,2.0,Regular Play,Santiago Mina Lorenzo,6594.0,Left Center Forward,109.0,Valencia,207.0,['81400f6c-cb4c-4022-9abc-ce1f286bacdb'],4.0,,,,,,,,,,,,,,,,Valencia,207.0,00:04:04.303,Pass,,La Liga,419e7326-4eb5-4d3a-80e8-d6a2b2732495,Set,La Liga,2017/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.572371,,,,,,,,,,,,,,ad6595c0-e69a-4428-a902-f0ad4139e6ee,2236,,"[113.9, 46.6]",9880,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,112,Barcelona,217,"['41f0d065-ccc5-4efd-a53a-c6161984f34c', '4aea7a54-19fa-406e-8041-3c45dd96ebb3']",39,True,Head,,"[120.0, 42.2, 0.5]",,"[{'location': [112.4, 48.9], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [115.5, 49.0], 'player': {'id': 6583, 'name': 'Carlos Soler Barragán'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.8, 44.5], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.3, 39.4], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 62.6], 'player': {'id': 4367, 'name': 'Gonçalo Manuel Ganchinho Guedes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.6, 46.4], 'player': {'id': 6746, 'name': 'Gabriel Armando de Abreu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 40.8], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 35.4], 'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.2, 44.0], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.6, 36.7], 'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.1, 40.9], 'player': {'id': 6590, 'name': 'Norberto Murara Neto'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 77.3], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.5, 41.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.5, 28.4], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.6, 49.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.5, 39.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.4, 34.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.5, 36.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",df969703-0dfb-4e25-a10c-a6747aeef922,Goal,,0.06981541,Normal,Open Play,,,,Barcelona,217,00:05:39.548,Shot,True,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,1.576289,,,,,,,,,,,,,,df969703-0dfb-4e25-a10c-a6747aeef922,2233.0,,"[120.0, 80.0]",9880.0,50.0,,,,-1.7514402,ad6595c0-e69a-4428-a902-f0ad4139e6ee,Right Foot,,,,"[113.9, 46.6]",True,High Pass,,33.952465,,,,True,Samuel Yves Umtiti,,,,Outswinging,,Corner,2.0,From Corner,Philippe Coutinho Correia,3501.0,Right Midfield,112.0,Barcelona,217.0,['8ffbc4b2-1ca5-4104-9c0f-0a0192cd0efa'],37.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:05:37.972,Pass,,La Liga,ad6595c0-e69a-4428-a902-f0ad4139e6ee,Set,La Liga,2017/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.127392,,,,,,,,,,,,,,f0be7ddf-1e01-4315-aee1-8d5fda52a739,383,,"[103.9, 28.4]",9880,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Mina Lorenzo,6594.0,Left Center Forward,14,Valencia,207,"['0638e39d-d8b2-4364-805e-109a33238e0f', '55518d2e-f3a8-4f83-991e-dfcdb6022c36']",2,,Right Foot,,"[105.9, 29.7]",,"[{'location': [87.5, 30.1], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 30.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 38.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 32.2], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 29.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 21.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.3, 37.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 50.8], 'player': {'id': 6583, 'name': 'Carlos Soler Barragán'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.5, 30.4], 'player': {'id': 4367, 'name': 'Gonçalo Manuel Ganchinho Guedes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [107.0, 38.7], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",b448b7d2-98ec-4653-8c4f-7e454e6d5570,Blocked,,0.05391455,Normal,Open Play,,,,Valencia,207,00:07:02.539,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,2.735046,,,,,,,,,,,,,,b448b7d2-98ec-4653-8c4f-7e454e6d5570,376.0,,"[68.6, 20.5]",9880.0,6.0,True,,,-0.32076338,f0be7ddf-1e01-4315-aee1-8d5fda52a739,Left Foot,,,,"[99.0, 10.4]",,Ground Pass,,32.03389,,,,,Santiago Mina Lorenzo,True,,,,,,1.0,From Free Kick,Gonçalo Manuel Ganchinho Guedes,4367.0,Left Midfield,14.0,Valencia,207.0,['680a0970-4545-4946-92b0-87c563df60d3'],54.0,,,,,,,,,,,,,,,,Valencia,207.0,00:06:54.776,Pass,,La Liga,f0be7ddf-1e01-4315-aee1-8d5fda52a739,Set,La Liga,2017/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.665772,,,,,,,,,,,,,,58001fb6-4f61-4014-9623-6f2c03c3222b,2411,,"[113.6, 32.9]",9880,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ezequiel Marcelo Garay,6891.0,Right Center Back,118,Valencia,207,"['7ad073d3-dcad-4e51-b6fd-c56d10f09e61', 'd6538a7c-fed5-430c-ad45-87ae5a8afd43']",8,True,Head,,"[120.0, 37.1, 4.6]",,"[{'location': [111.3, 42.3], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 43.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.1, 35.8], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.0, 40.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.9, 37.1], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.5, 36.7], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.7, 33.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 33.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.2, 23.9], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.5, 38.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 46.2], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.3, 43.4], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.1, 38.2], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.7, 40.1], 'player': {'id': 6746, 'name': 'Gabriel Armando de Abreu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [120.0, 2.4], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.1, 44.7], 'player': {'id': 6583, 'name': 'Carlos Soler Barragán'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",bc677ee9-6608-41e5-975e-184660acd9aa,Off T,,0.06422861,Normal,Open Play,,,,Valencia,207,00:10:08.545,Shot,True,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,1.261957,,,,,,,,,,,,,,bc677ee9-6608-41e5-975e-184660acd9aa,2408.0,,"[120.0, 0.1]",9880.0,55.0,,,,1.7634971,58001fb6-4f61-4014-9623-6f2c03c3222b,Right Foot,,,,"[113.6, 32.9]",,High Pass,True,33.418556,,,,,Ezequiel Marcelo Garay,True,,,Inswinging,,Corner,2.0,From Corner,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,118.0,Valencia,207.0,['650cb1c8-57ea-4949-95b7-f2e5b6f838d5'],7.0,,,,,,,,,,,,,,,,Valencia,207.0,00:10:07.283,Pass,,La Liga,58001fb6-4f61-4014-9623-6f2c03c3222b,Set,La Liga,2017/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.008169,,,,,,,,,,,,,,9d02f429-e9eb-4e99-a5ee-d8083c6f2764,2453,,"[99.1, 43.9]",9880,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,119,Barcelona,217,['fb0fc7c2-7aef-4448-a2e2-7c1362378fba'],55,,Left Foot,,"[118.1, 38.8, 0.9]",,"[{'location': [118.4, 39.6], 'player': {'id': 6590, 'name': 'Norberto Murara Neto'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.8, 45.0], 'player': {'id': 6583, 'name': 'Carlos Soler Barragán'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.4, 56.9], 'player': {'id': 4367, 'name': 'Gonçalo Manuel Ganchinho Guedes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.6, 48.6], 'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 41.9], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 43.8], 'player': {'id': 6746, 'name': 'Gabriel Armando de Abreu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 46.0], 'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.7, 40.6], 'player': {'id': 6891, 'name': 'Ezequiel Marcelo Garay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 32.3], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.1, 53.2], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.0, 43.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [89.5, 25.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.4, 37.5], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.7, 43.8], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.2, 25.3], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",39cbb712-5d15-4898-a841-55f2d5f1c032,Saved,,0.044264324,Normal,Open Play,,,,Barcelona,217,00:10:55.534,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,0.388592,,,,,,,,,,,,,,39cbb712-5d15-4898-a841-55f2d5f1c032,2448.0,,"[99.7, 43.7]",9880.0,55.0,,,,2.2917676,9d02f429-e9eb-4e99-a5ee-d8083c6f2764,Right Foot,,,,"[96.8, 47.0]",,Ground Pass,,4.3931766,,,,,Lionel Andrés Messi Cuccittini,True,,,,,Recovery,2.0,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,119.0,Barcelona,217.0,['abc79c21-e53c-4cb3-8928-7adf94f32623'],54.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:10:54.087,Pass,,La Liga,9d02f429-e9eb-4e99-a5ee-d8083c6f2764,Set,La Liga,2017/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
