bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,ball_recovery_offensive_shot,dribble_nutmeg_shot,miscontrol_aerial_won_shot,pass_miscommunication_shot,ball_recovery_offensive_pass,dribble_nutmeg_pass,miscontrol_aerial_won_pass,pass_miscommunication_pass,foul_committed_penalty_shot,foul_won_penalty_shot,injury_stoppage_in_chain_shot,pass_deflected_shot,shot_follows_dribble_shot,foul_committed_penalty_pass,foul_won_penalty_pass,injury_stoppage_in_chain_pass,pass_deflected_pass,shot_follows_dribble_pass,block_offensive_shot,clearance_other_shot,block_offensive_pass,clearance_other_pass,50_50_shot,50_50_pass,block_save_block_shot,pass_no_touch_shot,block_save_block_pass,pass_no_touch_pass,shot_open_goal_shot,shot_open_goal_pass,dribble_no_touch_shot,goalkeeper_shot_saved_off_target_shot,shot_saved_off_target_shot,dribble_no_touch_pass,goalkeeper_shot_saved_off_target_pass,shot_saved_off_target_pass,goalkeeper_punched_out_shot,goalkeeper_punched_out_pass,goalkeeper_shot_saved_to_post_shot,shot_saved_to_post_shot,goalkeeper_shot_saved_to_post_pass,shot_saved_to_post_pass,half_start_late_video_start_shot,half_start_late_video_start_pass
,,,,,,,,,,,,,,,1.317323,,,,,,,,,,,,,cfceefce-f6b8-49e6-ae55-d3b4fa6950d2,2320,,"[105.4, 34.7]",15978,53,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Oyarzabal Ugarte,6685.0,Right Midfield,97,Real Sociedad,210,['eb45b32c-68f5-4a27-988f-20dda81cf199'],2,,Left Foot,,"[118.8, 36.6, 2.1]",True,"[{'location': [114.4, 43.3], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.2, 39.6], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.9, 42.1], 'player': {'id': 6695, 'name': 'Juan Miguel Jiménez López'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.7, 33.7], 'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.7, 39.7], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.6, 41.7], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.9, 37.8], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 32.5], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [94.5, 34.4], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.1, 42.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 35.6], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.6, 34.4], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 35.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.8, 32.8], 'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [95.3, 15.6], 'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.3, 38.6], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a0c3d7ba-2a54-4744-81e2-bd2c835c6786,,Saved,0.059299536,Half Volley,Open Play,,,,Real Sociedad,210,00:08:02.953,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,1.402262,,,,,,,,,,,,,a0c3d7ba-2a54-4744-81e2-bd2c835c6786,2318.0,,"[120.0, 0.1]",15978.0,53.0,,,,1.9700937,cfceefce-f6b8-49e6-ae55-d3b4fa6950d2,Right Foot,,,"[105.4, 34.7]",,Low Pass,,37.554226,,,Mikel Oyarzabal Ugarte,True,True,,Straight,,Corner,2.0,From Corner,Rubén Pardo Gutiérrez,6899.0,Right Center Forward,97.0,Real Sociedad,210.0,['2185f1c4-697a-44d9-812c-435cc641f09b'],1.0,,,,,,,,,,,,,,,,Real Sociedad,210.0,00:08:01.524,Pass,,La Liga,cfceefce-f6b8-49e6-ae55-d3b4fa6950d2,Set,La Liga,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.750514,,,,,,,,,,,,,73b4f96a-2a64-4f7c-8fb1-0729c921e99f,587,,"[107.5, 29.7]",15978,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,23,Real Sociedad,210,['3ff9335f-c213-4f6b-a824-34a247f97df2'],54,,Left Foot,,"[120.0, 36.5, 1.1]",True,"[{'location': [114.8, 29.3], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.6, 36.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 26.9], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.7, 31.3], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 44.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 35.5], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.6, 37.4], 'player': {'id': 6695, 'name': 'Juan Miguel Jiménez López'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.9, 28.3], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.2, 37.2], 'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.9, 28.4], 'player': {'id': 6676, 'name': 'Igor Zubeldia Elorza'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [90.7, 45.4], 'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [118.7, 37.2], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 38.8], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.2, 37.7], 'player': {'id': 6998, 'name': 'Rafael Alcântara do Nascimento'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",,,Goal,0.05368826,Half Volley,Open Play,,,,Real Sociedad,210,00:11:54.021,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73b4f96a-2a64-4f7c-8fb1-0729c921e99f,Set,La Liga,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.374076,,,,,,,,,,,,,56984762-35f3-4831-ba6a-d66fbe73a59f,2527,,"[111.0, 31.5]",15978,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Left Wing,102,Barcelona,217,['94807271-baea-4cab-97b3-def060c66bc5'],0,,Head,,"[116.9, 56.7]",,"[{'location': [116.5, 37.9], 'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 37.4], 'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.5, 24.1], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.9, 17.7], 'player': {'id': 6676, 'name': 'Igor Zubeldia Elorza'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 19.9], 'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 28.2], 'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.7, 32.2], 'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 39.5], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 47.8], 'player': {'id': 6704, 'name': 'Theo Bernard François Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.1, 25.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.7, 42.3], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.3, 41.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.1, 53.0], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [120.0, 16.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",e26c559e-2096-4755-9a9a-45ea6c157606,,Wayward,0.045366954,Normal,Open Play,,,,Barcelona,217,00:12:00.585,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,0.876365,,,,,,,,,,,,,e26c559e-2096-4755-9a9a-45ea6c157606,2525.0,,"[114.3, 13.1]",15978.0,56.0,,,,1.7482575,56984762-35f3-4831-ba6a-d66fbe73a59f,Left Foot,True,,"[111.0, 31.5]",,High Pass,,18.693583,,,Ousmane Dembélé,True,,,,,,2.0,From Throw In,Jordi Alba Ramos,5211.0,Left Back,102.0,Barcelona,217.0,['2db91698-36a3-4af1-9576-28f1e637c6b1'],59.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:11:59.625,Pass,,La Liga,56984762-35f3-4831-ba6a-d66fbe73a59f,Set,La Liga,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.511722,,,,,,,,,,,,,995ce777-56f7-463d-8b59-dc9a99ed2dfe,2598,,"[109.0, 53.1]",15978,58,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mikel Oyarzabal Ugarte,6685.0,Right Midfield,106,Real Sociedad,210,['070f046d-e58d-4084-a0b3-485791e230cf'],32,,Right Foot,,"[120.0, 44.6, 4.4]",,"[{'location': [117.2, 44.9], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 45.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.2, 27.3], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 33.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.8, 49.9], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.9, 35.1], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 30.9], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.5, 27.6], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.7, 22.4], 'player': {'id': 6695, 'name': 'Juan Miguel Jiménez López'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",5a788003-52b1-4216-bfc5-343ccf330158,,Off T,0.12567112,Normal,Open Play,,,,Real Sociedad,210,00:13:32.257,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,2.856941,,,,,,,,,,,,,5a788003-52b1-4216-bfc5-343ccf330158,2595.0,,"[81.5, 34.0]",15978.0,58.0,,,,0.7640237,995ce777-56f7-463d-8b59-dc9a99ed2dfe,Left Foot,,,"[103.0, 54.6]",,Ground Pass,,29.775997,,,Mikel Oyarzabal Ugarte,True,,,,,,2.0,From Counter,Rubén Pardo Gutiérrez,6899.0,Right Center Forward,106.0,Real Sociedad,210.0,['6fa71399-12eb-4a12-97c2-f73e8d9551f1'],28.0,,,,,,,,,,,,,,,,Real Sociedad,210.0,00:13:28.693,Pass,,La Liga,995ce777-56f7-463d-8b59-dc9a99ed2dfe,Set,La Liga,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.795165,,,,,,,,,,,,,a2fc6aa3-a635-4ea3-aabb-02fb4111c716,2637,,"[97.8, 43.6]",15978,59,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,"['5eda834f-74a7-4ad8-a25b-cf702385f4c0', '7db4cab9-ac05-402c-a5b0-a3a7a610945b']",29,,Left Foot,,"[117.1, 40.9, 0.2]",,"[{'location': [90.0, 26.3], 'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.2, 40.7], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.8, 41.1], 'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 40.2], 'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.4, 30.9], 'player': {'id': 6605, 'name': 'Joseba Zaldúa Bengoetxea'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 37.9], 'player': {'id': 6676, 'name': 'Igor Zubeldia Elorza'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 43.2], 'player': {'id': 6671, 'name': 'Asier Illarramendi Andonegi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 49.8], 'player': {'id': 6695, 'name': 'Juan Miguel Jiménez López'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [94.3, 50.3], 'player': {'id': 6669, 'name': 'David Zurutuza Veillet'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.9, 46.3], 'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 50.9], 'player': {'id': 6704, 'name': 'Theo Bernard François Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 29.1], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.9, 22.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.3, 35.9], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.5, 49.3], 'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.0, 48.5], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [98.0, 59.0], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",52beea42-6b4e-46eb-8027-a45af518c5f7,,Saved,0.029981874,Normal,Open Play,,,,Barcelona,217,00:14:29.222,Shot,True,La Liga,Pressure,,,,,,,,,,,,,,,,1.826456,,,,,,,,,,,,,52beea42-6b4e-46eb-8027-a45af518c5f7,2633.0,,"[92.2, 22.4]",15978.0,59.0,,,,1.6159633,a2fc6aa3-a635-4ea3-aabb-02fb4111c716,Right Foot,,,"[90.6, 57.8]",,Ground Pass,,35.43614,,,Lionel Andrés Messi Cuccittini,True,,,,,,2.0,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,107.0,Barcelona,217.0,['4a5edb34-595f-4709-9a38-66e460d420c9'],25.0,,,,,,,,,,,,,,,,Barcelona,217.0,00:14:25.020,Pass,,La Liga,a2fc6aa3-a635-4ea3-aabb-02fb4111c716,Set,La Liga,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.307989,,,,,,,,,,,,,0079a9f7-8b14-491a-b6ba-893cb4b8cdb5,2658,,"[112.1, 25.9]",15978,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,113,Real Sociedad,210,['97f4e46a-2c12-4292-9303-2c54f1e75534'],52,,Left Foot,,"[118.5, 35.3, 1.0]",,"[{'location': [82.5, 23.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.9, 45.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 33.1], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 27.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.6, 29.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.7, 35.7], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.1, 21.2], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.4, 25.8], 'player': {'id': 6695, 'name': 'Juan Miguel Jiménez López'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",09f44d3c-43e3-47c1-b25a-12f83dc1d97c,True,Saved,0.066337906,Normal,Open Play,,,,Real Sociedad,210,00:14:52.981,Shot,,La Liga,Block,,,,,,,,,,,,,,,,2.468097,,,,,,,,,,,,,09f44d3c-43e3-47c1-b25a-12f83dc1d97c,2655.0,,"[66.3, 7.1]",15978.0,59.0,,,,0.4135967,0079a9f7-8b14-491a-b6ba-893cb4b8cdb5,Right Foot,,,"[88.4, 16.8]",,Ground Pass,,24.135036,,,Theo Bernard François Hernández,True,,,,,,2.0,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Forward,113.0,Real Sociedad,210.0,['9ba835bb-6be9-4e7b-9696-89c08217a925'],47.0,,,,,,,,,,,,,,,,Real Sociedad,210.0,00:14:47.836,Pass,,La Liga,0079a9f7-8b14-491a-b6ba-893cb4b8cdb5,Set,La Liga,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.152549,,,,,,,,,,,,,2f692512-54d7-4c34-8db4-e46dd5ae89bc,2726,,"[107.6, 34.0]",15978,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Miguel Jiménez López,6695.0,Left Center Forward,116,Real Sociedad,210,['bb7e54fb-a24d-464e-a783-ad9324e6c5af'],4,,Right Foot,,"[111.9, 36.0, 0.2]",,"[{'location': [112.5, 35.9], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.7, 48.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 43.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 38.5], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.8, 57.2], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",62b21845-70a6-485c-8844-5de808248574,,Saved,0.39678013,Normal,Open Play,,,,Real Sociedad,210,00:16:04.254,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,2.096594,,,,,,,,,,,,,62b21845-70a6-485c-8844-5de808248574,2723.0,,"[90.1, 58.9]",15978.0,61.0,,,,-1.0571903,2f692512-54d7-4c34-8db4-e46dd5ae89bc,Right Foot,,,"[105.5, 31.6]",,Ground Pass,,31.344059,,,Juan Miguel Jiménez López,True,,,,,,2.0,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Right Midfield,116.0,Real Sociedad,210.0,['89ad9a5f-b43e-4c7b-9237-38dabfcc437e'],2.0,,,,,,,,,,,,,,,,Real Sociedad,210.0,00:16:02.010,Pass,,La Liga,2f692512-54d7-4c34-8db4-e46dd5ae89bc,Set,La Liga,2018/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
