bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_miscommunication_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_miscommunication_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,clearance_other_shot,foul_committed_offensive_shot,goalkeeper_lost_out_shot,clearance_other_pass,foul_committed_offensive_pass,goalkeeper_lost_out_pass,50_50_shot,ball_recovery_offensive_shot,foul_committed_penalty_shot,foul_won_penalty_shot,goalkeeper_shot_saved_to_post_shot,shot_saved_to_post_shot,50_50_pass,ball_recovery_offensive_pass,foul_committed_penalty_pass,foul_won_penalty_pass,goalkeeper_shot_saved_to_post_pass,shot_saved_to_post_pass,goalkeeper_punched_out_shot,goalkeeper_punched_out_pass,shot_deflected_shot,shot_deflected_pass,injury_stoppage_in_chain_shot,shot_redirect_shot,injury_stoppage_in_chain_pass,shot_redirect_pass,goalkeeper_shot_saved_off_target_shot,shot_open_goal_shot,shot_saved_off_target_shot,goalkeeper_shot_saved_off_target_pass,shot_open_goal_pass,shot_saved_off_target_pass,goalkeeper_success_out_shot,goalkeeper_success_out_pass,dribble_no_touch_shot,dribble_no_touch_pass,goalkeeper_lost_in_play_shot,goalkeeper_lost_in_play_pass,player_off_permanent_shot,player_off_permanent_pass
,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,307cacf5-bbd1-42cc-9899-24026da6b24f,2498,,"[112.1, 37.2]",69276,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Wing,104,Atlético Madrid,212,"['5ec57199-f1a7-4ebd-9bd3-6094dbe2936d', 'b3e67cbe-ca0a-46f9-ad30-0182ba845231']",32,,Left Foot,"[119.3, 41.0]",,"[{'location': [117.2, 51.3], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.6, 41.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.9, 38.4], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.0, 36.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.0, 46.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.3, 45.7], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 39.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [86.2, 41.2], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [120.0, 27.5], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.1, 49.2], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.4, 53.7], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",62080ec0-77e5-48aa-91e4-2753eb20c080,,Blocked,0.16795604,Normal,Open Play,,,,Atlético Madrid,212,00:07:32.862,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,,,1.148598,,,,,,,,,,,,62080ec0-77e5-48aa-91e4-2753eb20c080,2495.0,,"[116.7, 30.2]",69276.0,52.0,,,,,2.3704793,307cacf5-bbd1-42cc-9899-24026da6b24f,Left Foot,,,,"[109.6, 37.1]",,Low Pass,,9.900505,,,,,Filipe Luís Kasmirski,True,,,,,,2.0,Regular Play,Diego Forlán Corazo,26199.0,Center Attacking Midfield,104.0,Atlético Madrid,212.0,['98cd871f-ad69-46ce-9508-616c22575851'],31.0,,,,,,,,,,,,,,,Atlético Madrid,212.0,00:07:31.184,Pass,,La Liga,307cacf5-bbd1-42cc-9899-24026da6b24f,Moving,La Liga,2010/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.823027,,,,,,,,,,,,ce009990-5f5c-42ea-a1cb-9a68712e9052,477,,"[103.4, 31.5]",69276,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,18,Barcelona,217,['9d3014b5-6cd2-4ddb-9830-ff9b8be63fe9'],38,,Right Foot,"[120.0, 32.3, 5.3]",True,"[{'location': [100.7, 41.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [119.0, 37.7], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 50.3], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.1, 46.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.9, 46.2], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 33.2], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.3, 38.9], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 51.0], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 46.0], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.5, 41.6], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 35.5], 'player': {'id': 26195, 'name': 'Juan Valera Espín'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.4, 45.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.6, 55.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.9, 51.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.5, 46.6], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [95.1, 54.9], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [90.9, 57.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.9, 29.9], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",80c43f12-d3f8-4cd8-9bc1-54d792ee0d51,,Off T,0.07041092,Volley,Open Play,,,,Barcelona,217,00:07:38.979,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,,1.9028,,,,,,,,,,,,80c43f12-d3f8-4cd8-9bc1-54d792ee0d51,474.0,,"[115.0, 57.4]",69276.0,7.0,,,,,-1.9647894,ce009990-5f5c-42ea-a1cb-9a68712e9052,Left Foot,True,,,"[103.9, 30.7]",,High Pass,,28.915394,,,,,David Villa Sánchez,True,,,,,,1.0,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,18.0,Barcelona,217.0,"['4233862a-bac6-40ad-a6b4-9d79a08c1931', 'b3d4460f-7531-4d06-a825-b5417556f112']",37.0,,,,,,,,,,,,,,,Barcelona,217.0,00:07:37.036,Pass,True,La Liga,ce009990-5f5c-42ea-a1cb-9a68712e9052,Set,La Liga,2010/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.151057,,,,,,,,,,,,a740cac6-ad0f-4b48-bcf2-1d0ba08af6b1,2508,,"[104.0, 60.3]",69276,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,104,Atlético Madrid,212,"['9fbe8541-ede0-4b8e-94ee-5942cf5bdbda', 'ca3f0639-6b38-45c8-a388-5a90700e02e9']",42,,Right Foot,"[116.3, 43.1, 0.0]",,"[{'location': [104.7, 29.4], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.1, 41.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 43.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 32.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 60.9], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 54.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 47.2], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.8, 48.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.5, 59.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.7, 60.0], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.6, 46.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [81.5, 54.6], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [100.7, 44.3], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.1, 69.1], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",e8825ecb-c654-43b3-89c4-5a8a19e0cb7f,,Saved,0.009328974,Normal,Open Play,,,,Atlético Madrid,212,00:07:42.831,Shot,True,La Liga,Pressure,,,,,,,,,,,,,,,,,,,1.047396,,,,,,,,,,,,e8825ecb-c654-43b3-89c4-5a8a19e0cb7f,2504.0,,"[86.3, 50.8]",69276.0,52.0,,,,,0.7943265,a740cac6-ad0f-4b48-bcf2-1d0ba08af6b1,Right Foot,,,,"[97.4, 62.1]",,Ground Pass,,15.839823,,,,,José Antonio Reyes Calderón,True,,,,,,2.0,Regular Play,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,104.0,Atlético Madrid,212.0,['d85f442c-7e12-47f5-ba99-0ac163db5cd8'],37.0,,,,,,,,,,,,,,,Atlético Madrid,212.0,00:07:37.899,Pass,,La Liga,a740cac6-ad0f-4b48-bcf2-1d0ba08af6b1,Set,La Liga,2010/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.140895,,,,,,,,,,,,e8588cf0-46c5-4241-b86a-864f5b7a0e5a,587,,"[97.0, 27.0]",69276,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,20,Barcelona,217,['ca6f472c-7825-4e27-9fb7-44871251e57d'],51,,Right Foot,"[120.0, 34.4, 0.0]",,"[{'location': [119.1, 38.7], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.4, 27.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 22.1], 'player': {'id': 26195, 'name': 'Juan Valera Espín'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.7, 36.7], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 34.2], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 38.1], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.5, 50.5], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [79.9, 63.7], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.9, 27.2], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 16.6], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [91.3, 23.9], 'player': {'id': 23931, 'name': 'Francisco Mérida Pérez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.7, 28.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.3, 16.2], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.2, 32.5], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.0, 47.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [88.9, 22.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,Off T,0.035783928,Normal,Open Play,,,,Barcelona,217,00:09:51.488,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8588cf0-46c5-4241-b86a-864f5b7a0e5a,Set,La Liga,2010/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.962756,,,,,,,,,,,,8c73b5b1-0e1d-4e3f-bccd-c9c4fafb2941,2648,,"[107.6, 40.7]",69276,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,113,Barcelona,217,"['560e708e-0ab8-4315-810c-98e49f998864', 'aa7f37c2-d59b-44ac-aad5-a843cfb2e8e5']",20,True,Head,"[120.0, 37.5, 2.3]",,"[{'location': [106.8, 36.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [119.5, 39.1], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.6, 40.6], 'player': {'id': 26195, 'name': 'Juan Valera Espín'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 36.5], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.7, 32.6], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.1, 62.0], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 43.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 39.9], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 39.1], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.8, 23.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.2, 69.2], 'player': {'id': 26199, 'name': 'Diego Forlán Corazo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.8, 46.1], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 47.4], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.3, 79.0], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.4, 70.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.2, 45.4], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.3, 39.1], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",a1a93630-07e6-409c-9ad3-7e869b604dac,,Saved,0.033625048,Normal,Open Play,,,,Barcelona,217,00:10:20.322,Shot,True,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,,1.8124,,,,,,,,,,,,a1a93630-07e6-409c-9ad3-7e869b604dac,2645.0,,"[120.0, 80.0]",69276.0,55.0,,,,,-1.8514957,8c73b5b1-0e1d-4e3f-bccd-c9c4fafb2941,Right Foot,,,,"[108.9, 41.5]",,High Pass,,40.06819,,,,True,Gerard Piqué Bernabéu,True,,,Outswinging,,Corner,2.0,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,113.0,Barcelona,217.0,['21cf3c12-c2a3-4b5c-bc61-53e172891d62'],18.0,,,,,,,,,,,,,,,Barcelona,217.0,00:10:18.510,Pass,,La Liga,8c73b5b1-0e1d-4e3f-bccd-c9c4fafb2941,Set,La Liga,2010/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2.3605,,,,,,,,,,,,3fb8337c-bd06-48a7-a13b-a7aa602b84ee,788,,"[103.7, 31.9]",69276,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,31,Barcelona,217,['df6c102a-6e4c-457c-b327-57064f1cf644'],33,,Left Foot,"[120.0, 51.4, 0.1]",,"[{'location': [119.0, 38.0], 'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 43.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.6, 57.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [98.4, 46.4], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.4, 26.5], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.2, 22.5], 'player': {'id': 26195, 'name': 'Juan Valera Espín'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 35.1], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 28.9], 'player': {'id': 19731, 'name': 'Tomáš Ujfaluši'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 42.8], 'player': {'id': 26118, 'name': 'Antonio López Guerrero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 32.3], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.4, 24.4], 'player': {'id': 26502, 'name': 'Paulo Assunção da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.1, 36.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",ab74231e-1989-417d-909d-80c1d3971121,,Off T,0.13111527,Normal,Open Play,,,,Barcelona,217,00:14:33.646,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,,,0.9933,,,,,,,,,,,,ab74231e-1989-417d-909d-80c1d3971121,785.0,,"[97.4, 16.4]",69276.0,14.0,,,,,1.5186697,3fb8337c-bd06-48a7-a13b-a7aa602b84ee,Right Foot,,,,"[98.0, 27.9]",,Ground Pass,,11.515641,,,,,Lionel Andrés Messi Cuccittini,True,,,,,,1.0,Regular Play,David Villa Sánchez,12737.0,Left Wing,31.0,Barcelona,217.0,['74a7159e-110d-41c0-a836-c5a35ad82f76'],31.0,,,,,,,,,,,,,,,Barcelona,217.0,00:14:31.682,Pass,,La Liga,3fb8337c-bd06-48a7-a13b-a7aa602b84ee,Set,La Liga,2010/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
