bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,block_offensive_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_miscommunication_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_open_goal_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,block_offensive_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_miscommunication_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_open_goal_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,50_50_shot,block_deflection_shot,shot_deflected_shot,shot_one_on_one_shot,50_50_pass,block_deflection_pass,shot_deflected_pass,shot_one_on_one_pass,goalkeeper_punched_out_shot,goalkeeper_success_in_play_shot,goalkeeper_punched_out_pass,goalkeeper_success_in_play_pass,foul_committed_penalty_shot,foul_won_penalty_shot,goalkeeper_lost_out_shot,foul_committed_penalty_pass,foul_won_penalty_pass,goalkeeper_lost_out_pass,goalkeeper_shot_saved_off_target_shot,shot_saved_off_target_shot,goalkeeper_shot_saved_off_target_pass,shot_saved_off_target_pass,dribble_no_touch_shot,half_start_late_video_start_shot,dribble_no_touch_pass,half_start_late_video_start_pass,block_save_block_shot,block_save_block_pass,shot_follows_dribble_shot,shot_follows_dribble_pass,clearance_other_shot,goalkeeper_shot_saved_to_post_shot,clearance_other_pass,goalkeeper_shot_saved_to_post_pass,injury_stoppage_in_chain_shot,shot_redirect_shot,injury_stoppage_in_chain_pass,shot_redirect_pass,shot_saved_to_post_shot,shot_saved_to_post_pass
,,,,,,,,,,,,,,,,,0.828863,,,,,,,,,,,,,825e8cb8-199a-43c9-b4fd-84ae9bfe5c19,1880,,"[100.3, 30.5]",3749052,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,124,Arsenal,1,['f4bfad14-de8b-4bc6-adf0-2242f70f0b0a'],19,,Left Foot,"[120.0, 34.9, 1.6]",True,"[{'location': [118.6, 38.3], 'player': {'id': 40319, 'name': 'Paul Jones'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 22.0], 'player': {'id': 10525, 'name': 'Kenny Miller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.8, 29.1], 'player': {'id': 40305, 'name': 'Mark Kennedy'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.5, 29.3], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.7, 18.7], 'player': {'id': 24765, 'name': 'Denis Irwin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 33.7], 'player': {'id': 40312, 'name': 'Paul Butler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.6, 41.2], 'player': {'id': 40304, 'name': 'Lee Naylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 46.0], 'player': {'id': 40313, 'name': 'Colin Cameron'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 32.8], 'player': {'id': 40311, 'name': 'Alex Rae'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.5, 43.8], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.0, 49.3], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [98.6, 36.4], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.3, 36.6], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [114.2, 14.1], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",9c22ce73-23a0-4804-975a-7ec5856644e8,,Off T,0.036047563,Half Volley,Open Play,,,,Arsenal,1,00:07:19.550,Shot,,Premier League,Ball Receipt*,,,,,,,,,,,,,,,,,,1.995244,,,,,,,,,,,,,9c22ce73-23a0-4804-975a-7ec5856644e8,1878.0,,"[107.8, 43.3]",3749052.0,52.0,,,,,-2.1876833,825e8cb8-199a-43c9-b4fd-84ae9bfe5c19,Other,,,,"[97.8, 29.2]",,High Pass,,17.286121,,,,,Eduardo César Daude Gaspar,True,,,,,,2.0,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,124.0,Arsenal,1.0,['b3fb00d9-92fa-439c-873d-5d74f0e6d246'],17.0,,,,,,,,,,,,,,,Arsenal,1.0,00:07:17.505,Pass,,Premier League,825e8cb8-199a-43c9-b4fd-84ae9bfe5c19,Set,Premier League,2003/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.84568,,,,,,,,,,,,,b69245a8-00da-4bac-8766-7b1d7548acbc,360,,"[104.4, 34.8]",3749052,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,22,Arsenal,1,['03cb76d3-277a-4299-a565-c2aaa3dc1765'],11,,Right Foot,"[120.0, 43.8, 0.5]",True,"[{'location': [104.0, 29.4], 'player': {'id': 24765, 'name': 'Denis Irwin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 50.4], 'player': {'id': 40304, 'name': 'Lee Naylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.8, 39.3], 'player': {'id': 40313, 'name': 'Colin Cameron'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 39.6], 'player': {'id': 40312, 'name': 'Paul Butler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 31.4], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.7, 37.1], 'player': {'id': 40319, 'name': 'Paul Jones'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 27.7], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.9, 35.0], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",8267672c-804d-4702-ac50-d501f2eb8fe2,,Goal,0.19388539,Half Volley,Open Play,,,,Arsenal,1,00:08:11.523,Shot,,Premier League,Ball Receipt*,,,,,,,,,,,,,,,,,,0.923508,,,,,,,,,,,,,8267672c-804d-4702-ac50-d501f2eb8fe2,358.0,,"[102.0, 26.9]",3749052.0,8.0,,,,,1.3236198,b69245a8-00da-4bac-8766-7b1d7548acbc,Left Foot,,,,"[104.7, 37.6]",True,Low Pass,,11.035398,,,,,Dennis Bergkamp,,,,,,,1.0,From Throw In,Ashley Cole,12529.0,Left Back,22.0,Arsenal,1.0,['c818a061-45f0-4029-9843-084ed239cc1d'],10.0,,,,,,,,,,,,,,,Arsenal,1.0,00:08:10.583,Pass,,Premier League,b69245a8-00da-4bac-8766-7b1d7548acbc,Set,Premier League,2003/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.845963,,,,,,,,,,,,,86c1c1ba-71a9-401e-a11e-c43716c2f543,475,,"[107.2, 18.1]",3749052,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,28,Arsenal,1,['035f271a-55d6-454e-92af-907d68bf3ce7'],19,,Right Foot,"[118.7, 38.9, 2.3]",,"[{'location': [110.2, 41.8], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 41.1], 'player': {'id': 40305, 'name': 'Mark Kennedy'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.2, 23.5], 'player': {'id': 10525, 'name': 'Kenny Miller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [105.2, 26.7], 'player': {'id': 40311, 'name': 'Alex Rae'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 34.6], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 37.7], 'player': {'id': 40313, 'name': 'Colin Cameron'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.7, 45.6], 'player': {'id': 40304, 'name': 'Lee Naylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.7, 26.7], 'player': {'id': 40312, 'name': 'Paul Butler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 19.1], 'player': {'id': 24765, 'name': 'Denis Irwin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 37.5], 'player': {'id': 40319, 'name': 'Paul Jones'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",428a30a1-5f57-4b04-ab1b-5f0a3e189d36,,Saved,0.007913698,Normal,Open Play,,,,Arsenal,1,00:12:19.239,Shot,,Premier League,Ball Receipt*,,,,,,,,,,,,,,,,,,1.679999,,,,,,,,,,,,,428a30a1-5f57-4b04-ab1b-5f0a3e189d36,471.0,,"[86.1, 10.4]",3749052.0,12.0,,,,,-0.05807416,86c1c1ba-71a9-401e-a11e-c43716c2f543,Right Foot,,,,"[103.3, 9.4]",,Ground Pass,,17.229046,,,,,Thierry Henry,True,,,,,,1.0,From Throw In,Ashley Cole,12529.0,Left Back,28.0,Arsenal,1.0,['fe320e0d-e6fc-4fa0-916a-b7edf7007b6b'],14.0,,,,,,,,,,,,,,,Arsenal,1.0,00:12:14.694,Pass,,Premier League,86c1c1ba-71a9-401e-a11e-c43716c2f543,Set,Premier League,2003/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.389997,,,,,,,,,,,,,83491870-daa3-4174-b59a-f96d63c9881d,480,,"[109.1, 50.3]",3749052,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Midfield,28,Arsenal,1,['335621e9-2ea7-4879-9a0e-e8ab792c533d'],23,,Right Foot,"[120.0, 29.5, 0.0]",True,"[{'location': [109.9, 51.6], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.3, 41.3], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.5, 41.0], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.7, 52.3], 'player': {'id': 40304, 'name': 'Lee Naylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 46.9], 'player': {'id': 40305, 'name': 'Mark Kennedy'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.7, 44.6], 'player': {'id': 40313, 'name': 'Colin Cameron'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 40.2], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 22.7], 'player': {'id': 10525, 'name': 'Kenny Miller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.2, 27.4], 'player': {'id': 24765, 'name': 'Denis Irwin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.2, 31.6], 'player': {'id': 40311, 'name': 'Alex Rae'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 34.9], 'player': {'id': 40312, 'name': 'Paul Butler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 42.8], 'player': {'id': 40319, 'name': 'Paul Jones'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",ca8d6f1b-e13b-4f2e-b32f-9a492199d00b,,Off T,0.12560369,Normal,Open Play,,,,Arsenal,1,00:12:23.131,Shot,,Premier League,Ball Receipt*,,,,,,,,,,,,,,,,,,1.028658,,,,,,,,,,,,,ca8d6f1b-e13b-4f2e-b32f-9a492199d00b,478.0,,"[110.7, 56.5]",3749052.0,12.0,,,,,-1.7876699,83491870-daa3-4174-b59a-f96d63c9881d,Right Foot,,,,"[109.4, 50.6]",,Low Pass,,6.041523,,,,,Gilberto Aparecido da Silva,True,,,,,Recovery,1.0,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,28.0,Arsenal,1.0,"['0e6d481a-12f7-4255-8920-ff850887a487', '698185bb-03b9-4ead-a0be-b69685fe0f7e']",22.0,,,,,,,,,,,,,,,Arsenal,1.0,00:12:22.069,Pass,True,Premier League,83491870-daa3-4174-b59a-f96d63c9881d,Set,Premier League,2003/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2.007905,,,,,,,,,,,,,0de7bda3-e2a2-4192-a5e0-5d73eae7ec18,2092,,"[106.5, 49.2]",3749052,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,136,Arsenal,1,"['6ec1b5f4-73b3-4c75-aeed-09c8dab7ea83', 'f42e69a3-8b61-4f3e-b63f-33e1c88bc17e']",35,,Right Foot,"[120.0, 38.6, 0.2]",True,"[{'location': [93.6, 56.9], 'player': {'id': 40305, 'name': 'Mark Kennedy'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.9, 43.9], 'player': {'id': 40311, 'name': 'Alex Rae'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 36.2], 'player': {'id': 24765, 'name': 'Denis Irwin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 47.1], 'player': {'id': 40312, 'name': 'Paul Butler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 50.7], 'player': {'id': 40304, 'name': 'Lee Naylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 47.1], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.8, 46.5], 'player': {'id': 40319, 'name': 'Paul Jones'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 52.4], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [101.8, 37.5], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",09df02c2-e273-4490-83f4-1be684c3b8c1,,Goal,0.31619802,Normal,Open Play,,,,Arsenal,1,00:12:35.012,Shot,True,Premier League,Ball Receipt*,,,,,,,,,,,,,,,,,,1.902652,,,,,,,,,,,,,09df02c2-e273-4490-83f4-1be684c3b8c1,2089.0,,"[86.9, 46.5]",3749052.0,57.0,,,,,0.099257804,0de7bda3-e2a2-4192-a5e0-5d73eae7ec18,Right Foot,,,,"[111.0, 48.9]",True,Ground Pass,,24.219208,,,,,Thierry Henry,,,,Through Ball,True,,2.0,Regular Play,Robert Pirès,19312.0,Left Midfield,136.0,Arsenal,1.0,['ea2976e4-ba7d-44f2-9ae8-c87b4ceed6e3'],33.0,,,,,,,,,,,,,,,Arsenal,1.0,00:12:33.095,Pass,,Premier League,0de7bda3-e2a2-4192-a5e0-5d73eae7ec18,Set,Premier League,2003/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.659386,,,,,,,,,,,,,03f7b8ae-8f2d-448f-a75e-fb3aa350cb91,508,,"[113.9, 47.8]",3749052,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Butler,40312.0,Left Center Back,32,Wolverhampton Wanderers,46,"['46ff30ab-b750-4388-b926-1fa656ffbfe9', '89378150-6aa2-46c9-a10c-78eedf60e244']",45,True,Head,"[120.0, 46.6, 6.0]",,"[{'location': [119.6, 42.3], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 47.8], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 45.9], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 38.6], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 44.8], 'player': {'id': 17727, 'name': 'Ioan Viorel Ganea'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.1, 44.6], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.6, 39.9], 'player': {'id': 40320, 'name': 'Carl Cort'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.9, 35.9], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 44.0], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.3, 42.6], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",8bcde336-23a1-43cb-89f9-635fd6ac8c86,,Off T,0.06522111,Normal,Open Play,,,,Wolverhampton Wanderers,46,00:13:45.318,Shot,True,Premier League,Ball Receipt*,,,,,,,,,,,,,,,,,,2.052018,,,,,,,,,,,,,8bcde336-23a1-43cb-89f9-635fd6ac8c86,505.0,,"[81.4, 18.0]",3749052.0,13.0,,,,,0.71397245,03f7b8ae-8f2d-448f-a75e-fb3aa350cb91,Left Foot,,,,"[113.6, 45.9]",,High Pass,,42.60575,,,,,Paul Butler,True,,,,,Free Kick,1.0,From Free Kick,Mark Kennedy,40305.0,Left Midfield,32.0,Wolverhampton Wanderers,46.0,['d6fd409a-8f7f-4720-bf5b-97f10477409b'],43.0,,,,,,,,,,,,,,,Wolverhampton Wanderers,46.0,00:13:43.270,Pass,,Premier League,03f7b8ae-8f2d-448f-a75e-fb3aa350cb91,Set,Premier League,2003/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.806059,,,,,,,,,,,,,8c5f124e-e4c5-4c48-bf7d-dda75e3c9932,2174,,"[94.5, 28.8]",3749052,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,139,Arsenal,1,['10b2c492-d76d-4a86-97b1-5f778dfdd3a4'],38,,Right Foot,"[117.7, 38.8, 1.2]",,"[{'location': [118.6, 38.8], 'player': {'id': 40319, 'name': 'Paul Jones'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.2, 52.7], 'player': {'id': 40305, 'name': 'Mark Kennedy'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.1, 16.2], 'player': {'id': 10525, 'name': 'Kenny Miller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.7, 24.1], 'player': {'id': 40311, 'name': 'Alex Rae'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 39.1], 'player': {'id': 40313, 'name': 'Colin Cameron'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 24.1], 'player': {'id': 24765, 'name': 'Denis Irwin'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.2, 45.6], 'player': {'id': 40304, 'name': 'Lee Naylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.9, 33.8], 'player': {'id': 40312, 'name': 'Paul Butler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 29.7], 'player': {'id': 40314, 'name': 'Jody Craddock'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.4, 33.6], 'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.0, 23.9], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",43237b4e-89b2-44a9-86ec-fe04f50451a8,,Saved,0.01869725,Normal,Open Play,,,,Arsenal,1,00:14:38.554,Shot,,Premier League,Ball Receipt*,,,,,,,,,,,,,,,,,,0.447085,,,,,,,,,,,,,43237b4e-89b2-44a9-86ec-fe04f50451a8,2171.0,,"[88.3, 25.8]",3749052.0,59.0,,,,,0.18311082,8c5f124e-e4c5-4c48-bf7d-dda75e3c9932,Right Foot,,,,"[93.7, 26.8]",,Ground Pass,,5.491812,,,,,Thierry Henry,True,,,,,,2.0,Regular Play,Robert Pirès,19312.0,Left Midfield,139.0,Arsenal,1.0,['2ad6d20a-9cc4-49d6-8d52-32dd1fc64b88'],36.0,,,,,,,,,,,,,,,Arsenal,1.0,00:14:36.986,Pass,,Premier League,8c5f124e-e4c5-4c48-bf7d-dda75e3c9932,Set,Premier League,2003/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
