50_50_shot,bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_penalty_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_shot_saved_off_target_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_miscommunication_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_redirect_shot,shot_saved_off_target_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_penalty_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_shot_saved_off_target_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_miscommunication_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_redirect_pass,shot_saved_off_target_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,clearance_other_shot,dribble_no_touch_shot,foul_committed_offensive_shot,foul_committed_type_shot,goalkeeper_shot_saved_to_post_shot,pass_no_touch_shot,shot_open_goal_shot,shot_saved_to_post_shot,clearance_other_pass,dribble_no_touch_pass,foul_committed_offensive_pass,foul_committed_type_pass,goalkeeper_shot_saved_to_post_pass,pass_no_touch_pass,shot_open_goal_pass,shot_saved_to_post_pass,goalkeeper_punched_out_shot,goalkeeper_success_in_play_shot,pass_deflected_shot,goalkeeper_punched_out_pass,goalkeeper_success_in_play_pass,pass_deflected_pass,ball_recovery_offensive_shot,ball_recovery_offensive_pass
,,,,,,,,,,,,,,,,,,,1.5906,,,,,,,,,,,,,,88c93943-9aea-4ef5-a977-6d3dfd714652,60,,"[88.6, 66.6]",69164,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,5,Barcelona,217,['43b62012-5d65-40f1-92a0-d20b0e799e45'],55,,Right Foot,"[120.0, 51.1, 6.0]",,"[{'location': [92.6, 77.5], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.0, 39.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.3, 50.3], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 30.6], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.0, 52.3], 'player': {'id': 19296, 'name': 'Mark van Bommel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.9, 43.0], 'player': {'id': 26460, 'name': 'Francesc Arnau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 62.1], 'player': {'id': 26459, 'name': 'Vicente Valcarce Cano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 51.9], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.8, 40.3], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 31.8], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 71.3], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [89.7, 65.6], 'player': {'id': 26462, 'name': 'Gerardo García León'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.3, 53.0], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.2, 31.2], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.5, 66.2], 'player': {'id': 26461, 'name': 'Pablo González Couñago'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",a9d44c59-b461-41ec-92cd-a95cec1f0bb4,,Off T,,,0.0038851665,Normal,Open Play,,,,Barcelona,217,00:00:55.391,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,,,,1.639313,,,,,,,,,,,,,,a9d44c59-b461-41ec-92cd-a95cec1f0bb4,56.0,,"[69.9, 63.7]",69164.0,0.0,,,,,0.03407771,88c93943-9aea-4ef5-a977-6d3dfd714652,Right Foot,,,"[78.7, 64.0]",,Ground Pass,,8.805112,,,,Samuel Eto''o Fils,True,,,,,,1.0,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,5.0,Barcelona,217.0,['b6633819-3d09-4a11-a618-7e918ed7e88b'],52.0,,,,,,,,,,,,,,,,,Barcelona,217.0,00:00:52.802,Pass,,La Liga,88c93943-9aea-4ef5-a977-6d3dfd714652,Set,La Liga,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.5624,,,,,,,,,,,,,,705113b4-e265-433f-ad18-979088eb5e00,1757,,"[101.5, 32.8]",69164,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,108,Barcelona,217,['952fbecd-d19d-4542-84b7-42f92e6ad825'],49,,Left Foot,"[112.3, 37.7, 0.2]",,"[{'location': [102.3, 31.8], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.5, 45.8], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.7, 49.7], 'player': {'id': 26459, 'name': 'Vicente Valcarce Cano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 46.8], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.7, 30.6], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 33.9], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.7, 33.1], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.5, 35.6], 'player': {'id': 26462, 'name': 'Gerardo García León'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.4, 36.6], 'player': {'id': 26460, 'name': 'Francesc Arnau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",88160582-4eb2-4ed6-a98b-49e2b8d5cc63,,Saved,,,0.10770213,Normal,Open Play,,,,Barcelona,217,00:02:49.359,Shot,,La Liga,Dribbled Past,,,,,,,,,,,,,,,,,,,,0.725678,,,,,,,,,,,,,,88160582-4eb2-4ed6-a98b-49e2b8d5cc63,1750.0,,"[76.7, 54.4]",69164.0,47.0,,,,,-0.89821756,705113b4-e265-433f-ad18-979088eb5e00,Right Foot,,,"[85.7, 43.1]",,Ground Pass,,14.446107,,,,Andrés Iniesta Luján,True,,,,,,2.0,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,108.0,Barcelona,217.0,['ab5b9b6b-6dee-4490-8481-f60dfa316c30'],45.0,,,,,,,,,,,,,,,,,Barcelona,217.0,00:02:45.614,Pass,,La Liga,705113b4-e265-433f-ad18-979088eb5e00,Set,La Liga,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.5187,,,,,,,,,,,,,,594916fd-eac5-4089-9ed5-f1a7efcdb96f,1766,,"[111.0, 30.8]",69164,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mark van Bommel,19296.0,Left Center Midfield,109,Barcelona,217,['d6a9b79a-e739-496e-b4eb-01757106f01e'],26,,Right Foot,"[118.6, 36.5, 0.4]",True,"[{'location': [104.3, 40.4], 'player': {'id': 25910, 'name': 'José Edmílson Gomes de Moraes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.4, 38.1], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 42.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [111.0, 31.6], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 39.7], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.0, 37.1], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 37.5], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.4, 34.3], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 42.2], 'player': {'id': 26459, 'name': 'Vicente Valcarce Cano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 41.6], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.1, 40.0], 'player': {'id': 26462, 'name': 'Gerardo García León'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.2, 36.8], 'player': {'id': 26460, 'name': 'Francesc Arnau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,,,0.08317916,Normal,Open Play,,,,Barcelona,217,00:03:26.068,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594916fd-eac5-4089-9ed5-f1a7efcdb96f,Set,La Liga,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.62193,,,,,,,,,,,,,,e9d27d70-33f7-4e6a-88cd-d68e0af89592,190,,"[109.5, 35.6]",69164,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,14,Barcelona,217,['70bc0c6c-20bc-408e-896e-f742c01528eb'],23,,Right Foot,"[114.5, 38.0, 1.4]",True,"[{'location': [104.8, 48.8], 'player': {'id': 26462, 'name': 'Gerardo García León'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.2, 32.6], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.2, 24.5], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 40.1], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.4, 38.0], 'player': {'id': 26460, 'name': 'Francesc Arnau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 32.1], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 36.7], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 40.7], 'player': {'id': 26459, 'name': 'Vicente Valcarce Cano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 34.7], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.9, 30.6], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 25.3], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",b4aab2dc-e182-4d43-863a-76fc4a94999b,,Saved,,,0.30214423,Half Volley,Open Play,,,,Barcelona,217,00:04:23.923,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,,,1.506059,,,,,,,,,,,,,,b4aab2dc-e182-4d43-863a-76fc4a94999b,188.0,,"[94.6, 32.9]",69164.0,4.0,,,,,0.061565932,e9d27d70-33f7-4e6a-88cd-d68e0af89592,Right Foot,,,"[109.2, 33.8]",,High Pass,,14.627713,,,,Xavier Hernández Creus,True,,,,,,1.0,From Throw In,Mark van Bommel,19296.0,Left Center Midfield,14.0,Barcelona,217.0,['8588a6c3-dacf-4de2-9d17-722129bed9a4'],22.0,,,,,,,,,,,,,,,,,Barcelona,217.0,00:04:22.341,Pass,,La Liga,e9d27d70-33f7-4e6a-88cd-d68e0af89592,Set,La Liga,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.1184,,,,,,,,,,,,,,5808971a-335a-4502-be0e-358f2e248a48,1815,,"[96.7, 62.1]",69164,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mark van Bommel,19296.0,Left Center Midfield,113,Barcelona,217,"['16feefdb-a00c-498c-9fbe-9c7927972ff2', 'f663e886-b3c0-4ab7-8d28-7231bbe6774b']",7,,Right Foot,"[98.0, 61.0]",,"[{'location': [118.5, 42.6], 'player': {'id': 26460, 'name': 'Francesc Arnau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.6, 53.8], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.6, 38.0], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.5, 36.0], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [89.0, 51.8], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.6, 60.6], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 52.8], 'player': {'id': 26459, 'name': 'Vicente Valcarce Cano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",357ee8c7-c0f5-439e-9858-050c1db321be,,Blocked,,,0.0074907024,Normal,Open Play,,,,Barcelona,217,00:05:07.158,Shot,,La Liga,Miscontrol,,,,,,,,,,,,,,,,,,,,2.91384,,,,,,,,,,,,,,357ee8c7-c0f5-439e-9858-050c1db321be,1812.0,,"[57.2, 63.5]",69164.0,50.0,,,,,-0.23210384,5808971a-335a-4502-be0e-358f2e248a48,Right Foot,,,"[84.7, 57.0]",,High Pass,,28.257742,,,,Mark van Bommel,True,,,,,,2.0,From Throw In,Ludovic Giuly,25878.0,Right Wing,113.0,Barcelona,217.0,['3f1180c4-8535-4d6b-8097-840868536ee6'],3.0,,,,,,,,,,,,,,,,,Barcelona,217.0,00:05:03.017,Pass,,La Liga,5808971a-335a-4502-be0e-358f2e248a48,Set,La Liga,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.901487,,,,,,,,,,,,,,35438807-e59f-4995-84fc-54cbf2d20c04,1833,,"[89.8, 49.8]",69164,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ludovic Giuly,25878.0,Right Wing,116,Barcelona,217,"['3e3e3eff-14f6-49f0-b402-6fc215cff18a', '41d604af-0001-4ce6-ac1e-abea243e626b']",32,,Right Foot,"[91.8, 49.0]",,"[{'location': [102.9, 51.2], 'player': {'id': 26459, 'name': 'Vicente Valcarce Cano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.7, 45.9], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 52.9], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.9, 55.2], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.1, 36.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.8, 35.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 20.3], 'player': {'id': 19296, 'name': 'Mark van Bommel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.4, 40.2], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.8, 39.5], 'player': {'id': 25910, 'name': 'José Edmílson Gomes de Moraes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.1, 36.9], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.9, 47.5], 'player': {'id': 26461, 'name': 'Pablo González Couñago'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [92.1, 48.8], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [91.6, 49.8], 'player': {'id': 26246, 'name': 'Salvador Ballesta Vialcho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.6, 43.3], 'player': {'id': 26462, 'name': 'Gerardo García León'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.6, 38.7], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 34.3], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 25.6], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.3, 40.0], 'player': {'id': 26460, 'name': 'Francesc Arnau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,,,0.016157284,Half Volley,Open Play,,,,Barcelona,217,00:06:32.139,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35438807-e59f-4995-84fc-54cbf2d20c04,Set,La Liga,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.991992,,,,,,,,,,,,,,20aee749-8363-4107-bced-dc58dfbc837e,271,,"[100.0, 48.1]",69164,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Patricio De Carvalho Pacheco,25882.0,Right Midfield,19,Málaga,223,['1e0e5923-da55-416d-9ac4-6abf0a1ca237'],41,,Left Foot,"[120.0, 47.6, 5.3]",True,"[{'location': [97.9, 33.0], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [91.2, 37.7], 'player': {'id': 26459, 'name': 'Vicente Valcarce Cano'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.6, 36.1], 'player': {'id': 26246, 'name': 'Salvador Ballesta Vialcho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.6, 40.1], 'player': {'id': 26461, 'name': 'Pablo González Couñago'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.9, 37.8], 'player': {'id': 26044, 'name': 'César González Navas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.6, 40.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 37.8], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 35.4], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 37.1], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 39.6], 'player': {'id': 25854, 'name': 'Sylvio Mendes Campos Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 46.2], 'player': {'id': 19296, 'name': 'Mark van Bommel'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.3, 32.1], 'player': {'id': 25878, 'name': 'Ludovic Giuly'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.1, 35.6], 'player': {'id': 25910, 'name': 'José Edmílson Gomes de Moraes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Off T,,,0.06843332,Half Volley,Open Play,,,,Málaga,223,00:06:41.269,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20aee749-8363-4107-bced-dc58dfbc837e,Set,La Liga,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,
