ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_other_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_penalty_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,half_start_late_video_start_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,player_off_permanent_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_other_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_penalty_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,half_start_late_video_start_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,player_off_permanent_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,block_deflection_shot,foul_committed_type_shot,goalkeeper_shot_saved_to_post_shot,pass_cut_back_shot,pass_deflected_shot,pass_miscommunication_shot,shot_open_goal_shot,shot_saved_to_post_shot,block_deflection_pass,foul_committed_type_pass,goalkeeper_shot_saved_to_post_pass,pass_cut_back_pass,pass_deflected_pass,pass_miscommunication_pass,shot_open_goal_pass,shot_saved_to_post_pass,block_offensive_shot,shot_deflected_shot,block_offensive_pass,shot_deflected_pass,ball_recovery_offensive_shot,goalkeeper_punched_out_shot,goalkeeper_saved_to_post_shot,injury_stoppage_in_chain_shot,ball_recovery_offensive_pass,goalkeeper_punched_out_pass,goalkeeper_saved_to_post_pass,injury_stoppage_in_chain_pass,block_save_block_shot,block_save_block_pass,50_50_shot,50_50_pass,goalkeeper_lost_out_shot,goalkeeper_lost_out_pass,bad_behaviour_card_shot,dribble_no_touch_shot,shot_redirect_shot,bad_behaviour_card_pass,dribble_no_touch_pass,shot_redirect_pass,goalkeeper_shot_saved_off_target_shot,shot_saved_off_target_shot,goalkeeper_shot_saved_off_target_pass,shot_saved_off_target_pass,shot_follows_dribble_shot,shot_follows_dribble_pass
,,,,,,,,,,,,,,,1.335876,,,,,,,,,,,,,,,5e014f35-258b-4d69-8fb3-f04990343119,119,,"[105.4, 35.5]",69151,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Riganò,26210.0,,Right Center Forward,9,Levante UD,221,"['c9e90e84-d8b1-4ae1-96da-84caf9c854ea', 'e7846c27-0d82-4aa4-92c0-535de9b5c8a5']",52,True,Head,"[117.5, 39.1, 2.1]",,"[{'location': [101.2, 47.1], 'player': {'id': 26181, 'name': 'Rahamat Riga Mustapha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.1, 36.2], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 36.3], 'player': {'id': 15071, 'name': 'Lilian Thuram'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.6, 39.3], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.1, 59.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [87.6, 38.4], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 15.4], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 46.7], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.3, 59.4], 'player': {'id': 25894, 'name': 'Iñaki Descarga Retegi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",ecb4e4d1-5421-41a1-9613-6940321168bb,,Saved,0.045791116,Normal,Open Play,,,,Levante UD,221,00:02:52.905,Shot,True,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,2.4229,,,,,,,,,,,,,,,ecb4e4d1-5421-41a1-9613-6940321168bb,116.0,,"[61.5, 35.7]",69151.0,2.0,,,,,-0.010525927,5e014f35-258b-4d69-8fb3-f04990343119,Right Foot,,"[109.0, 35.2]",,High Pass,,47.502632,,,,Christian Riganò,True,,,,,Free Kick,1.0,From Free Kick,Miguel Ángel Lozano Ayala,25875.0,,Right Defensive Midfield,9.0,Levante UD,221.0,['7c2ff5bf-5d66-4df6-a2ae-89bfc4434556'],50.0,,,,,,,,,,,,,,,Levante UD,221.0,00:02:50.498,Pass,,La Liga,5e014f35-258b-4d69-8fb3-f04990343119,Set,La Liga,2007/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.4804,,,,,,,,,,,,,,,c4ffd7a6-aca2-4690-89ef-3d36a6e05a74,1731,,"[113.3, 30.8]",69151,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Thierry Henry,15516.0,,Left Wing,106,Barcelona,217,['03ee3c26-bb1e-49f5-b192-69890d11ca6d'],27,,Right Foot,"[120.0, 39.7, 0.4]",,"[{'location': [111.4, 30.5], 'player': {'id': 25894, 'name': 'Iñaki Descarga Retegi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 31.9], 'player': {'id': 25913, 'name': 'Álvaro Luiz Maior de Aquino'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 40.9], 'player': {'id': 25956, 'name': 'David Castedo Escudero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 38.0], 'player': {'id': 26213, 'name': 'Bruno Cirillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.1, 50.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.3, 40.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.4, 36.6], 'player': {'id': 26208, 'name': 'Marco Storari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Goal,0.27328834,Normal,Open Play,,,,Barcelona,217,00:03:27.943,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ffd7a6-aca2-4690-89ef-3d36a6e05a74,Set,La Liga,2007/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.5646,,,,,,,,,,,,,,,10920802-259a-4ec9-8837-5afa3567aad9,1774,,"[115.1, 50.2]",69151,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,109,Barcelona,217,['de6ebd41-84fb-4a6c-bc93-5c6393c87c0b'],15,,Left Foot,"[120.0, 36.5, 0.8]",,"[{'location': [108.8, 39.4], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.2, 43.0], 'player': {'id': 26208, 'name': 'Marco Storari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.1, 40.2], 'player': {'id': 25956, 'name': 'David Castedo Escudero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 45.9], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 47.2], 'player': {'id': 25913, 'name': 'Álvaro Luiz Maior de Aquino'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.1, 50.3], 'player': {'id': 26213, 'name': 'Bruno Cirillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",fcb30df6-834b-4758-a7ad-b46d30391079,True,Goal,0.15727653,Normal,Open Play,,,,Barcelona,217,00:05:15.430,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,2.341006,,,,,,,,,,,,,,,fcb30df6-834b-4758-a7ad-b46d30391079,1767.0,,"[62.9, 20.9]",69151.0,50.0,,,,,0.8567056,10920802-259a-4ec9-8837-5afa3567aad9,Right Foot,,"[91.5, 53.9]",True,High Pass,,43.668755,,,,Lionel Andrés Messi Cuccittini,,,,,,,2.0,Regular Play,Anderson Luís de Souza,19757.0,,Left Center Midfield,109.0,Barcelona,217.0,['1ce605b2-e171-469e-ac0c-4db360b6543d'],6.0,,,,,,,,,,,,,,,Barcelona,217.0,00:05:06.859,Pass,,La Liga,10920802-259a-4ec9-8837-5afa3567aad9,Set,La Liga,2007/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.248447,,,,,,,,,,,,,,,beb3d5fa-28c7-4aee-a2cd-3cf95e4e45c9,2004,,"[100.2, 50.5]",69151,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emilio José Viqueira Moure,26399.0,,Left Defensive Midfield,118,Levante UD,221,['88206902-d9e4-4168-ba5d-86daeb448b19'],37,,Right Foot,"[115.3, 41.9, 0.2]",True,"[{'location': [96.3, 32.9], 'player': {'id': 26181, 'name': 'Rahamat Riga Mustapha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.5, 31.5], 'player': {'id': 26210, 'name': 'Christian Riganò'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.8, 21.7], 'player': {'id': 25915, 'name': 'Sávio Bortolini Pimentel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.2, 64.2], 'player': {'id': 25894, 'name': 'Iñaki Descarga Retegi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.2, 32.5], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 60.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.2, 47.6], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.7, 46.0], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.9, 44.8], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 36.0], 'player': {'id': 15071, 'name': 'Lilian Thuram'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.6, 40.6], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 46.9], 'player': {'id': 25895, 'name': 'Felix Dja Ettien Yohou'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.4, 33.0], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Saved,0.04272252,Half Volley,Open Play,,,,Levante UD,221,00:11:37.671,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb3d5fa-28c7-4aee-a2cd-3cf95e4e45c9,Set,La Liga,2007/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.792158,,,,,,,,,,,,,,,c024c2f0-2de9-4dbb-a063-5675adbbcf8b,438,,"[112.4, 39.4]",69151,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,,Left Center Back,35,Barcelona,217,"['55b7401c-1806-41e1-a748-ebc59e73f2b5', 'ef9d585b-40a8-40f1-9536-7b115c0644b7']",40,True,Head,"[120.0, 48.3, 1.1]",,"[{'location': [111.6, 49.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.0, 40.3], 'player': {'id': 26208, 'name': 'Marco Storari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 31.7], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.4, 30.9], 'player': {'id': 25894, 'name': 'Iñaki Descarga Retegi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 39.2], 'player': {'id': 26210, 'name': 'Christian Riganò'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.7, 36.6], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.1, 40.4], 'player': {'id': 15071, 'name': 'Lilian Thuram'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.2, 31.6], 'player': {'id': 25885, 'name': 'Juan Manuel Gómez Sánchez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.9, 42.3], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 36.7], 'player': {'id': 26179, 'name': 'Mathieu Berson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.5, 49.0], 'player': {'id': 25956, 'name': 'David Castedo Escudero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.4, 37.9], 'player': {'id': 25913, 'name': 'Álvaro Luiz Maior de Aquino'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 39.3], 'player': {'id': 26213, 'name': 'Bruno Cirillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",183aab3b-b683-4804-aad5-09298fe9522d,,Off T,0.11976612,Normal,Open Play,,,,Barcelona,217,00:11:40.962,Shot,True,La Liga,Duel,,,,,,,,,,,,,,,,1.792744,,,,,,,,,,,,,,,183aab3b-b683-4804-aad5-09298fe9522d,435.0,,"[83.2, 46.3]",69151.0,11.0,,,,,-0.28265312,c024c2f0-2de9-4dbb-a063-5675adbbcf8b,Right Foot,,"[113.5, 37.5]",,High Pass,,31.552021,,,,Gabriel Alejandro Milito,True,,,,,Free Kick,1.0,From Free Kick,Anderson Luís de Souza,19757.0,,Left Center Midfield,35.0,Barcelona,217.0,['e8133f47-8ce2-4bf3-8634-55603ed30185'],39.0,,,,,,,,,,,,,,,Barcelona,217.0,00:11:39.166,Pass,,La Liga,c024c2f0-2de9-4dbb-a063-5675adbbcf8b,Set,La Liga,2007/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.5227,,,,,,,,,,,,,,,6551d563-e4b3-4145-950d-7b833ce6acfa,568,,"[112.2, 47.9]",69151,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,,Right Wing,44,Barcelona,217,['f09fb22a-2e97-41eb-b318-f71d75dbac32'],54,,Left Foot,"[118.7, 42.4, 0.9]",True,"[{'location': [113.2, 33.8], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.6, 34.3], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.8, 30.8], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.9, 43.5], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.5, 37.8], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.8, 37.4], 'player': {'id': 26181, 'name': 'Rahamat Riga Mustapha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.3, 42.5], 'player': {'id': 26208, 'name': 'Marco Storari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.1, 36.6], 'player': {'id': 26213, 'name': 'Bruno Cirillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 43.8], 'player': {'id': 25913, 'name': 'Álvaro Luiz Maior de Aquino'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 39.1], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.6, 41.6], 'player': {'id': 26210, 'name': 'Christian Riganò'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.2, 38.7], 'player': {'id': 25894, 'name': 'Iñaki Descarga Retegi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 49.2], 'player': {'id': 25915, 'name': 'Sávio Bortolini Pimentel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [107.8, 30.4], 'player': {'id': 26179, 'name': 'Mathieu Berson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.1, 38.2], 'player': {'id': 25956, 'name': 'David Castedo Escudero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.7, 17.7], 'player': {'id': 25885, 'name': 'Juan Manuel Gómez Sánchez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",83adf1a6-ad7a-4b56-9552-3b5d8de25520,,Saved,0.17694004,Half Volley,Open Play,,,,Barcelona,217,00:16:54.744,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,1.055,,,,,,,,,,,,,,,83adf1a6-ad7a-4b56-9552-3b5d8de25520,566.0,,"[102.8, 38.3]",69151.0,16.0,,,,,0.9848946,6551d563-e4b3-4145-950d-7b833ce6acfa,Head,,"[110.1, 49.3]",,Low Pass,,13.201894,,,,Lionel Andrés Messi Cuccittini,True,,,,,Recovery,1.0,From Corner,Xavier Hernández Creus,20131.0,,Right Center Midfield,44.0,Barcelona,217.0,['c33c5d1d-c665-4531-8ad1-c37b0a0b49f0'],53.0,,,,,,,,,,,,,,,Barcelona,217.0,00:16:53.690,Pass,,La Liga,6551d563-e4b3-4145-950d-7b833ce6acfa,Set,La Liga,2007/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.3482,,,,,,,,,,,,,,,35f85217-0df0-4fd8-bde4-b7e9fae6c3a1,571,,"[113.6, 36.5]",69151,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thierry Henry,15516.0,,Center Forward,44,Barcelona,217,['cf0047dd-7652-4ee0-ba7a-aad9eb7efef9'],56,,Right Foot,"[120.0, 38.0, 0.2]",True,"[{'location': [119.3, 41.5], 'player': {'id': 26208, 'name': 'Marco Storari'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.6, 49.1], 'player': {'id': 25915, 'name': 'Sávio Bortolini Pimentel'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 38.8], 'player': {'id': 26181, 'name': 'Rahamat Riga Mustapha'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.7, 43.3], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.9, 40.0], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.9, 36.0], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [113.3, 50.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.5, 34.1], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.8, 17.3], 'player': {'id': 25885, 'name': 'Juan Manuel Gómez Sánchez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.4, 41.9], 'player': {'id': 26210, 'name': 'Christian Riganò'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.7, 44.1], 'player': {'id': 25913, 'name': 'Álvaro Luiz Maior de Aquino'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.7, 37.5], 'player': {'id': 25956, 'name': 'David Castedo Escudero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.1, 39.7], 'player': {'id': 26213, 'name': 'Bruno Cirillo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.5, 41.4], 'player': {'id': 25894, 'name': 'Iñaki Descarga Retegi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 32.8], 'player': {'id': 26179, 'name': 'Mathieu Berson'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.6, 41.4], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Goal,0.63239986,Half Volley,Open Play,,,,Barcelona,217,00:16:56.045,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35f85217-0df0-4fd8-bde4-b7e9fae6c3a1,Prone,La Liga,2007/2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
