50_50_shot,ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,block_save_block_shot,foul_committed_offensive_shot,foul_committed_penalty_shot,foul_won_penalty_shot,goalkeeper_punched_out_shot,injury_stoppage_in_chain_shot,pass_miscommunication_shot,pass_no_touch_shot,pass_straight_shot,block_save_block_pass,foul_committed_offensive_pass,foul_committed_penalty_pass,foul_won_penalty_pass,goalkeeper_punched_out_pass,injury_stoppage_in_chain_pass,pass_miscommunication_pass,pass_no_touch_pass,pass_straight_pass,dribble_nutmeg_shot,shot_deflected_shot,shot_redirect_shot,dribble_nutmeg_pass,shot_deflected_pass,shot_redirect_pass,bad_behaviour_card_shot,clearance_other_shot,bad_behaviour_card_pass,clearance_other_pass,shot_open_goal_shot,shot_open_goal_pass,goalkeeper_shot_saved_off_target_shot,goalkeeper_shot_saved_to_post_shot,shot_saved_off_target_shot,shot_saved_to_post_shot,goalkeeper_shot_saved_off_target_pass,goalkeeper_shot_saved_to_post_pass,shot_saved_off_target_pass,shot_saved_to_post_pass,goalkeeper_lost_in_play_shot,goalkeeper_lost_in_play_pass,goalkeeper_success_in_play_shot,goalkeeper_success_in_play_pass,dribble_no_touch_shot,dribble_no_touch_pass,goalkeeper_penalty_saved_to_post_shot,goalkeeper_penalty_saved_to_post_pass,shot_follows_dribble_shot,shot_follows_dribble_pass,player_off_permanent_shot,player_off_permanent_pass
,,,,,,,,,,,,,,,,,0.655138,,,,,,,,,,,,cb72cf5f-6a05-4961-9de1-208127532d24,1941,,"[104.9, 30.2]",3795108,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Olmo Carvajal,16532.0,Left Wing,76,Spain,772,['0def55ea-e7b0-4727-9091-7a77ad27b7d8'],2,,Right Foot,"[118.0, 39.0, 0.2]",True,"[{'location': [109.0, 41.4], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.5, 55.9], 'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.1, 58.5], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.1, 38.9], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 36.5], 'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.4, 63.2], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [84.8, 55.7], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.2, 36.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.3, 50.3], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 42.4], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.3, 52.9], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.6, 31.5], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.1, 35.0], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ea78278e-6f09-4a11-ba6c-a2427c312e5f,,Saved,0.08699033,Volley,Open Play,,,,Spain,772,00:01:02.802,Shot,,UEFA Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,1.427407,,,,,,,,,,,,ea78278e-6f09-4a11-ba6c-a2427c312e5f,1939.0,,"[97.3, 55.5]",3795108.0,46.0,,,,,-1.267008,cb72cf5f-6a05-4961-9de1-208127532d24,Left Foot,,,,"[105.2, 30.3]",,High Pass,,26.409279,,,Daniel Olmo Carvajal,True,,,,,2.0,From Keeper,Álvaro Borja Morata Martín,3477.0,Center Forward,76.0,Spain,772.0,['6f8b7397-5cd2-48d5-8250-2d3b177d8bbb'],1.0,,,,,,,,,,,,,,,Spain,772.0,00:01:01.229,Pass,,UEFA Euro,cb72cf5f-6a05-4961-9de1-208127532d24,Set,UEFA Euro,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.323327,,,,,,,,,,,,71b729f2-d1a8-4a33-8c1d-95855f06f068,73,,"[91.9, 39.0]",3795108,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Center Attacking Midfield,2,Spain,772,"['22de4a32-9514-439e-b642-079e0285707f', 'c6531b26-14ed-4cde-9333-2d5d84841f8a']",7,,Left Foot,"[99.7, 40.0]",,"[{'location': [100.3, 40.3], 'player': {'id': 6892, 'name': 'Pau Francisco Torres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.4, 47.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.4, 45.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.5, 31.9], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.8, 37.5], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.5, 38.8], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [79.7, 51.4], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [77.9, 24.3], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.4, 40.0], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [78.9, 39.2], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.1, 24.0], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 49.6], 'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.3, 43.0], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,0.030168695,Normal,Open Play,,,,Switzerland,773,00:01:07.664,Shot,,UEFA Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b729f2-d1a8-4a33-8c1d-95855f06f068,Set,UEFA Euro,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.237007,,,,,,,,,,,,23bc941a-340d-4f50-ba74-41da5b20c7e6,3821,,"[113.9, 36.8]",3795108,91,,,,,,,,,,,,,,,,,,,,,,,,3,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,168,Spain,772,['d149a658-7141-4421-bed4-8ce901beb7b1'],55,,Left Foot,"[120.0, 34.8, 1.0]",True,"[{'location': [112.5, 11.4], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.1, 29.9], 'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.2, 31.2], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.9, 42.1], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.2, 60.2], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.0, 19.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.7, 31.8], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 37.7], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.7, 38.8], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 48.9], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.7, 33.5], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 43.4], 'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.4, 57.3], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.1, 44.7], 'player': {'id': 5834, 'name': 'Mario Gavranović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.6, 51.2], 'player': {'id': 6840, 'name': 'Marcos Llorente Moreno'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.9, 55.6], 'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.8, 24.1], 'player': {'id': 16022, 'name': 'Christian Fassnacht'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",2c4fb639-5775-4ed0-8e4b-466e7d1fd071,,Off T,0.38481003,Half Volley,Open Play,,,,Spain,772,00:01:55.008,Shot,,UEFA Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,0.891279,,,,,,,,,,,,2c4fb639-5775-4ed0-8e4b-466e7d1fd071,3819.0,,"[111.7, 14.5]",3795108.0,91.0,,,,,1.4523064,23bc941a-340d-4f50-ba74-41da5b20c7e6,Left Foot,True,,,"[114.7, 39.7]",,Low Pass,,25.377943,,,Gerard Moreno Balaguero,True,,,,,3.0,Regular Play,Jordi Alba Ramos,5211.0,Left Back,168.0,Spain,772.0,['bbb81ea1-aead-4fac-b8ac-03c2e08be1a5'],54.0,,,,,,,,,,,,,,,Spain,772.0,00:01:54.110,Pass,,UEFA Euro,23bc941a-340d-4f50-ba74-41da5b20c7e6,Set,UEFA Euro,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.04574,,,,,,,,,,,,0bf0a6a9-06f5-4da0-a36e-ac56344dcfb1,1970,,"[111.9, 38.8]",3795108,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Obafemi Akanji,5549.0,Left Center Back,85,Switzerland,773,"['8480648b-5dd2-465c-9df4-5d5c264bbc5b', '881f7f45-04e2-4ede-8bb6-73c56fb18b23']",26,True,Head,"[112.7, 37.6]",,"[{'location': [109.8, 37.2], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.7, 41.0], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.1, 40.8], 'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.6, 44.8], 'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.6, 30.4], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.8, 73.2], 'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.5, 45.2], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.6, 47.1], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.8, 36.1], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.9, 39.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.5, 40.4], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 31.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.3, 45.1], 'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.9, 47.2], 'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.0, 43.1], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.3, 40.6], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.6, 40.5], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 41.5], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 41.4], 'player': {'id': 6892, 'name': 'Pau Francisco Torres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",732512fa-fc4b-4d5c-808d-9d4f4bc0b39f,,Wayward,0.11480155,Normal,Open Play,,,,Switzerland,773,00:02:26.683,Shot,True,UEFA Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,1.736328,,,,,,,,,,,,732512fa-fc4b-4d5c-808d-9d4f4bc0b39f,1967.0,,"[120.0, 80.0]",3795108.0,47.0,,,,,-1.7378703,0bf0a6a9-06f5-4da0-a36e-ac56344dcfb1,Left Foot,,,,"[112.9, 37.9]",,High Pass,True,42.694496,,,Manuel Obafemi Akanji,True,True,Inswinging,,Corner,2.0,From Corner,Xherdan Shaqiri,3533.0,Center Attacking Midfield,85.0,Switzerland,773.0,['08b9b389-66da-4d9d-b8ec-a8ce7fe6f83f'],24.0,,,,,,,,,,,,,,,Switzerland,773.0,00:02:24.938,Pass,,UEFA Euro,0bf0a6a9-06f5-4da0-a36e-ac56344dcfb1,Set,UEFA Euro,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.111824,,,,,,,,,,,,73f1e69d-7f6a-4f90-93fd-88af322ede37,4530,,"[108.8, 39.8]",3795108,109,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Marcos Llorente Moreno,6840.0,Right Center Midfield,204,Spain,772,"['0eabacbd-0fd8-4efb-983a-b73e3b98cc4e', '4e34849a-169b-42dc-b80b-28ab97cdc999']",31,,Left Foot,"[111.1, 39.8]",True,"[{'location': [116.7, 33.0], 'player': {'id': 6766, 'name': 'Gerard Moreno Balaguero'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.6, 48.9], 'player': {'id': 6685, 'name': 'Mikel Oyarzabal Ugarte'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.4, 24.0], 'player': {'id': 16026, 'name': 'Djibril Sow'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.2, 43.2], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.4, 30.3], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.3, 26.2], 'player': {'id': 16027, 'name': 'Kevin Mbabu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.3, 22.4], 'player': {'id': 16022, 'name': 'Christian Fassnacht'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.8, 34.2], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.1, 40.3], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 36.0], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.4, 39.3], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 36.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 29.2], 'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.3, 53.6], 'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.8, 19.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",e72b9187-419d-4af5-b650-68b07d84d717,,Blocked,0.116000436,Normal,Open Play,,,,Spain,772,00:04:31.467,Shot,,UEFA Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,0.999218,,,,,,,,,,,,e72b9187-419d-4af5-b650-68b07d84d717,4528.0,,"[109.8, 11.3]",3795108.0,109.0,,,,,1.607084,73f1e69d-7f6a-4f90-93fd-88af322ede37,Left Foot,True,,,"[108.7, 41.6]",,Ground Pass,,30.31996,,,Marcos Llorente Moreno,True,,,,,4.0,From Throw In,Jordi Alba Ramos,5211.0,Left Back,204.0,Spain,772.0,['6e55fa63-e92a-49e8-80ad-a79f2405c4ba'],30.0,,,,,,,,,,,,,,,Spain,772.0,00:04:30.380,Pass,,UEFA Euro,73f1e69d-7f6a-4f90-93fd-88af322ede37,Set,UEFA Euro,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.994844,,,,,,,,,,,,0b3fa225-bf93-4210-97a8-ef28d742ed6c,2087,,"[107.5, 38.4]",3795108,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,89,Spain,772,['da2342dc-2afe-4e22-9401-d09d70e8ff06'],53,,Head,"[120.0, 32.5, 5.9]",,"[{'location': [96.4, 31.4], 'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.9, 19.5], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.9, 21.0], 'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.1, 41.4], 'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 41.0], 'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.3, 22.6], 'player': {'id': 30401, 'name': 'Ruben Vargas'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.4, 30.3], 'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.2, 38.6], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 42.2], 'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 38.1], 'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 31.7], 'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 21.6], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.2, 52.4], 'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.8, 40.7], 'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",31d56dc0-5d34-4bc2-9a16-15e47bf92817,,Off T,0.09799818,Diving Header,Open Play,,,,Spain,772,00:04:53.575,Shot,,UEFA Euro,Ball Receipt*,,,,,,,,,,,,,,,,,,0.731462,,,,,,,,,,,,31d56dc0-5d34-4bc2-9a16-15e47bf92817,2085.0,,"[106.9, 18.2]",3795108.0,49.0,,,,,1.5707964,0b3fa225-bf93-4210-97a8-ef28d742ed6c,Left Foot,True,,,"[106.9, 36.3]",,Low Pass,,18.1,,,Jorge Resurrección Merodio,True,,,,,2.0,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,89.0,Spain,772.0,['9ca39abc-8c41-4876-98a3-2564d330c924'],52.0,,,,,,,,,,,,,,,Spain,772.0,00:04:52.847,Pass,,UEFA Euro,0b3fa225-bf93-4210-97a8-ef28d742ed6c,Set,UEFA Euro,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
