50_50_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_other_shot,clearance_right_foot_shot,counterpress_shot,dribble_no_touch_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_penalty_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_deflected_shot,pass_end_location_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_other_pass,clearance_right_foot_pass,counterpress_pass,dribble_no_touch_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_penalty_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_deflected_pass,pass_end_location_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,bad_behaviour_card_shot,goalkeeper_punched_out_shot,injury_stoppage_in_chain_shot,pass_cut_back_shot,pass_goal_assist_shot,pass_miscommunication_shot,pass_no_touch_shot,shot_aerial_won_shot,bad_behaviour_card_pass,goalkeeper_punched_out_pass,injury_stoppage_in_chain_pass,pass_cut_back_pass,pass_goal_assist_pass,pass_miscommunication_pass,pass_no_touch_pass,shot_aerial_won_pass,goalkeeper_shot_saved_to_post_shot,shot_open_goal_shot,shot_saved_to_post_shot,goalkeeper_shot_saved_to_post_pass,shot_open_goal_pass,shot_saved_to_post_pass,block_save_block_shot,shot_redirect_shot,block_save_block_pass,shot_redirect_pass,ball_recovery_offensive_shot,block_offensive_shot,ball_recovery_offensive_pass,block_offensive_pass,shot_deflected_shot,shot_deflected_pass,goalkeeper_lost_in_play_shot,goalkeeper_lost_in_play_pass,goalkeeper_shot_saved_off_target_shot,shot_saved_off_target_shot,goalkeeper_shot_saved_off_target_pass,shot_saved_off_target_pass,player_off_permanent_shot,player_off_permanent_pass,half_start_late_video_start_shot,half_start_late_video_start_pass
,,,,,,,,,,,,,,,,,,0.979502,,,,,,,,,,,,,,,dc60008f-1bb9-4c3f-a2f9-82438f3a4117,471,,"[115.6, 41.8]",267368,9,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc Bartra Aregall,7068.0,Right Center Back,19,Barcelona,217,['9ffbf4c6-3542-491f-ac6a-0ae2822e0da8'],5,Head,"[120.0, 37.6, 6.7]",,"[{'location': [116.3, 48.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [114.3, 41.4], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.9, 30.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 47.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.8, 37.6], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.9, 55.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.2, 58.8], 'player': {'id': 24143, 'name': 'Álvaro Vadillo Cifuentes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.5, 34.2], 'player': {'id': 27339, 'name': 'Cedric Mabwati Gerard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.2, 41.1], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.9, 47.3], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [116.0, 43.3], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.9, 41.0], 'player': {'id': 27338, 'name': 'Lorenzo Enrique Reyes Vicencio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.8, 40.3], 'player': {'id': 26801, 'name': 'Jordi Figueras Montel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 37.7], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.8, 49.9], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 46.0], 'player': {'id': 26782, 'name': 'José Antonio Delgado Villar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.4, 45.3], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",2430dd3b-ced6-4fdb-8f7e-ccf8feaf5fea,,Off T,0.15654142,Normal,Open Play,,,,Barcelona,217,00:09:05.209,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,,1.5058,,,,,,,,,,,,,,,2430dd3b-ced6-4fdb-8f7e-ccf8feaf5fea,469.0,,"[120.0, 80.0]",267368.0,9.0,,,,,-1.7064483,dc60008f-1bb9-4c3f-a2f9-82438f3a4117,Left Foot,,,"[115.1, 44.1]",High Pass,True,36.232857,,,Marc Bartra Aregall,True,,,Inswinging,,Corner,1.0,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,19.0,Barcelona,217.0,['89280298-d1b2-4dfb-a81c-6fbde5cf7f6a'],3.0,,,,,,,,,,,,,,Barcelona,217.0,00:09:03.664,Pass,,La Liga,dc60008f-1bb9-4c3f-a2f9-82438f3a4117,Moving,La Liga,2013/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.5814,,,,,,,,,,,,,,,0defe086-7e7f-49ec-aa14-70baa6ca6235,519,,"[100.6, 39.8]",267368,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,22,Barcelona,217,['c55d3ef7-3e7a-4af6-8803-19114f08f3a5'],14,Right Foot,"[118.8, 41.8, 0.2]",True,"[{'location': [118.8, 40.6], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 11.8], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.5, 47.3], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.4, 46.3], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.6, 46.7], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.5, 39.5], 'player': {'id': 26801, 'name': 'Jordi Figueras Montel'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 28.8], 'player': {'id': 27338, 'name': 'Lorenzo Enrique Reyes Vicencio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.1, 30.8], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 14.5], 'player': {'id': 6738, 'name': 'Juan Francisco Moreno Fuertes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 14.1], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.0, 54.3], 'player': {'id': 24143, 'name': 'Álvaro Vadillo Cifuentes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",bbb12dba-7030-4633-9331-6b9dbcc0b208,,Saved,0.078046404,Half Volley,Open Play,,,,Barcelona,217,00:10:14.197,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,,1.1556,,,,,,,,,,,,,,,bbb12dba-7030-4633-9331-6b9dbcc0b208,517.0,,"[105.7, 13.3]",267368.0,10.0,,,,,1.7782925,0defe086-7e7f-49ec-aa14-70baa6ca6235,Left Foot,True,,"[100.5, 38.0]",Low Pass,,25.241434,,,Xavier Hernández Creus,True,,,,,,1.0,From Free Kick,Adriano Correia Claro,22102.0,Left Back,22.0,Barcelona,217.0,"['432c1d1b-488a-4e80-b175-008973144fdd', '84ba5ac2-e9c5-4fde-bf8c-027d416de716']",13.0,,,,,,,,,,,,,,Barcelona,217.0,00:10:13.008,Pass,True,La Liga,0defe086-7e7f-49ec-aa14-70baa6ca6235,Set,La Liga,2013/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.923209,,,,,,,,,,,,,,,6c3aeeeb-ca24-4768-be7a-df45a5eee4ca,2664,,"[83.7, 28.2]",267368,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Vadillo Cifuentes,24143.0,Right Wing,129,Barcelona,217,['6dde40b3-66b7-4a42-89a9-a97476c6119d'],25,Right Foot,"[120.0, 38.5, 6.7]",,"[{'location': [92.2, 58.1], 'player': {'id': 27339, 'name': 'Cedric Mabwati Gerard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.8, 38.8], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [70.3, 55.3], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.5, 53.3], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.3, 30.4], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [86.0, 51.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 44.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.4, 59.5], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [86.0, 30.5], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [84.4, 18.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [68.2, 47.5], 'player': {'id': 27338, 'name': 'Lorenzo Enrique Reyes Vicencio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.3, 25.8], 'player': {'id': 26782, 'name': 'José Antonio Delgado Villar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [83.9, 49.7], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [95.7, 48.5], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.0069085998,Normal,Open Play,,,,Real Betis,218,00:11:25.304,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3aeeeb-ca24-4768-be7a-df45a5eee4ca,Set,La Liga,2013/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.142592,,,,,,,,,,,,,,,7ec3993c-c32f-4337-8f80-398f97aa573b,2680,,"[111.2, 60.5]",267368,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cedric Mabwati Gerard,27339.0,Left Wing,131,Real Betis,218,"['667d7d2f-c528-41c7-982e-844d81b4faee', 'f6c537a6-4d2d-49d2-9af3-f47c0514b3f6']",5,Right Foot,"[120.0, 29.5, 6.3]",True,"[{'location': [118.7, 43.5], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.8, 42.9], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 35.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 60.5], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 59.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 40.0], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [90.9, 51.1], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [89.0, 57.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Off T,0.0073707188,Volley,Open Play,,,,Real Betis,218,00:12:05.488,Shot,True,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ec3993c-c32f-4337-8f80-398f97aa573b,Set,La Liga,2013/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.290027,,,,,,,,,,,,,,,579ca74b-21dd-4392-8d5e-e3115c6fca78,697,,"[90.1, 26.8]",267368,15,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio Delgado Villar,26782.0,Right Center Midfield,30,Real Betis,218,['1aba77ce-ad7a-4be1-b233-20bb671ce37a'],35,Right Foot,"[120.0, 33.2, 0.0]",,"[{'location': [117.6, 38.6], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 17.9], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.0, 24.0], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.6, 28.9], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.3, 25.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.7, 28.5], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [88.0, 34.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.7, 50.4], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.3, 12.5], 'player': {'id': 24143, 'name': 'Álvaro Vadillo Cifuentes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.4, 21.6], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [91.8, 55.3], 'player': {'id': 27339, 'name': 'Cedric Mabwati Gerard'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [83.4, 29.5], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",ad9b407d-58fa-4cf6-8a1b-7339c2a763ba,,Off T,0.015908938,Normal,Open Play,,,,Real Betis,218,00:15:35.805,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,,,2.4371,,,,,,,,,,,,,,,ad9b407d-58fa-4cf6-8a1b-7339c2a763ba,694.0,,"[15.7, 46.7]",267368.0,15.0,,True,,,-0.3539373,579ca74b-21dd-4392-8d5e-e3115c6fca78,Left Foot,,,"[79.3, 23.2]",High Pass,,67.80273,,,José Antonio Delgado Villar,True,,,,,Free Kick,1.0,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,30.0,Real Betis,218.0,['40a91243-1eb0-464f-bd82-95f760573f09'],31.0,,,,,,,,,,,,,,Real Betis,218.0,00:15:31.475,Pass,,La Liga,579ca74b-21dd-4392-8d5e-e3115c6fca78,Set,La Liga,2013/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.669187,,,,,,,,,,,,,,,ab9b8f79-873e-46f2-8a86-945c9a4f2ef0,2779,,"[99.8, 22.6]",267368,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Left Wing,140,Real Betis,218,['ac3b48fb-182f-4e21-9c80-05e6aaaf8d4f'],42,Right Foot,"[120.0, 56.3, 5.1]",,"[{'location': [101.3, 40.3], 'player': {'id': 26782, 'name': 'José Antonio Delgado Villar'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.5, 22.8], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.7, 38.7], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 28.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.1, 38.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.1, 38.8], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 56.4], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 50.8], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.3, 32.7], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",cb56df66-49dc-4cf9-8e2e-02b7ac70c014,,Off T,0.029880604,Normal,Open Play,,,,Real Betis,218,00:15:42.968,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,,3.530444,,,,,,,,,,,,,,,cb56df66-49dc-4cf9-8e2e-02b7ac70c014,2776.0,,"[75.4, 77.4]",267368.0,60.0,,,,,-1.2335432,ab9b8f79-873e-46f2-8a86-945c9a4f2ef0,Right Foot,,,"[94.3, 23.5]",High Pass,,57.1176,,,Rubén Castro Martín,True,,True,,,Recovery,2.0,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,140.0,Real Betis,218.0,['a8411f21-0810-4160-b69e-410bc7df30dc'],37.0,,,,,,,,,,,,,,Real Betis,218.0,00:15:37.720,Pass,,La Liga,ab9b8f79-873e-46f2-8a86-945c9a4f2ef0,Set,La Liga,2013/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,0.6081,,,,,,,,,,,,,,,7a9ed5cd-b279-41ac-86ff-e3a29c61bd49,749,,"[98.3, 57.8]",267368,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cedric Mabwati Gerard,27339.0,Left Wing,33,Real Betis,218,"['3e59383f-e761-4047-8179-28a87faae72c', 'f6474b9d-0d1b-4d31-b1f8-0d986bbf2b40']",24,Left Foot,"[106.2, 41.7]",,"[{'location': [118.6, 41.2], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 57.9], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 41.0], 'player': {'id': 27144, 'name': 'Antonio Amaya Carazo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.4, 31.5], 'player': {'id': 6761, 'name': 'Leonardo Carrilho Baptistão'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.5, 25.2], 'player': {'id': 24143, 'name': 'Álvaro Vadillo Cifuentes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.3, 54.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.5, 43.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 54.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 40.7], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.4, 34.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.4, 41.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",f4d63ec5-668f-48e5-80f5-2a42a9f0977f,,Blocked,0.017066933,Normal,Open Play,,,,Real Betis,218,00:16:24.642,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,,1.447534,,,,,,,,,,,,,,,f4d63ec5-668f-48e5-80f5-2a42a9f0977f,746.0,,"[72.8, 41.5]",267368.0,16.0,,,,,1.2420651,7a9ed5cd-b279-41ac-86ff-e3a29c61bd49,Right Foot,,,"[84.5, 75.8]",Ground Pass,,36.240585,,,Cedric Mabwati Gerard,True,,,,,,1.0,Regular Play,Antonio Amaya Carazo,27144.0,Right Center Back,33.0,Real Betis,218.0,['3408d286-52e3-4a1f-a4d1-8a32a60e7fd8'],18.0,,,,,,,,,,,,,,Real Betis,218.0,00:16:18.868,Pass,,La Liga,7a9ed5cd-b279-41ac-86ff-e3a29c61bd49,Set,La Liga,2013/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
