50_50_shot,bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_penalty_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,injury_stoppage_in_chain_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_penalty_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,injury_stoppage_in_chain_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,block_offensive_shot,clearance_other_shot,foul_committed_offensive_shot,foul_committed_type_shot,miscontrol_aerial_won_shot,pass_deflected_shot,pass_no_touch_shot,shot_aerial_won_shot,block_offensive_pass,clearance_other_pass,foul_committed_offensive_pass,foul_committed_type_pass,miscontrol_aerial_won_pass,pass_deflected_pass,pass_no_touch_pass,shot_aerial_won_pass,dribble_no_touch_shot,dribble_no_touch_pass,goalkeeper_lost_out_shot,shot_open_goal_shot,goalkeeper_lost_out_pass,shot_open_goal_pass,ball_recovery_offensive_shot,block_save_block_shot,goalkeeper_shot_saved_off_target_shot,shot_saved_off_target_shot,ball_recovery_offensive_pass,block_save_block_pass,goalkeeper_shot_saved_off_target_pass,shot_saved_off_target_pass,goalkeeper_shot_saved_to_post_shot,pass_miscommunication_shot,shot_saved_to_post_shot,goalkeeper_shot_saved_to_post_pass,pass_miscommunication_pass,shot_saved_to_post_pass,half_start_late_video_start_shot,half_start_late_video_start_pass,goalkeeper_punched_out_shot,goalkeeper_punched_out_pass,shot_follows_dribble_shot,shot_follows_dribble_pass,goalkeeper_success_out_shot,goalkeeper_success_out_pass,shot_redirect_shot,shot_redirect_pass,half_end_early_video_end_shot,half_end_early_video_end_pass,goalkeeper_lost_in_play_shot,goalkeeper_lost_in_play_pass
,,,,,,,,,,,,,,,,,1.4833,,,,,,,,,,,,,d0a3a318-9e65-4f79-9a78-1e65d4ea5b82,104,,,"[83.5, 29.2]",69225,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,7,Barcelona,217,['a57de350-9c1f-4679-a434-92bc9e5b1e87'],56,Left Foot,,"[120.0, 33.4, 0.9]",True,"[{'location': [119.1, 37.8], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 50.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [87.3, 22.1], 'player': {'id': 4409, 'name': 'Wesley Sneijder'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [91.4, 30.2], 'player': {'id': 25924, 'name': 'José Maria Gutiérrez Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.7, 39.6], 'player': {'id': 26036, 'name': 'Fernando Rubén Gago'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.7, 20.4], 'player': {'id': 15601, 'name': 'Miguel Ángel Salgado Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 31.0], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.9, 37.2], 'player': {'id': 20014, 'name': 'Christoph Metzelder'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [79.7, 38.1], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [100.3, 22.6], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.1, 15.3], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.7, 36.0], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 54.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.5, 36.4], 'player': {'id': 15607, 'name': 'Raúl González Blanco'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [82.4, 30.3], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [81.7, 54.6], 'player': {'id': 21568, 'name': 'Royston Ricky Drenthe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",,,Off T,0.007064939,Half Volley,Open Play,,,,Barcelona,217,00:01:56.139,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a3a318-9e65-4f79-9a78-1e65d4ea5b82,Set,La Liga,2008/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.5785,,,,,,,,,,,,,ad699c60-323d-41d6-9407-b0ffdc7981be,1954,,,"[106.8, 24.5]",69225,47,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,104,Barcelona,217,['56076ba4-98b4-45c3-a6f9-6c2b6e46a116'],16,Right Foot,,"[118.8, 38.3, 1.7]",,"[{'location': [100.8, 28.2], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.8, 40.8], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.0, 50.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.4, 21.4], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [118.6, 38.2], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 24.7], 'player': {'id': 24275, 'name': 'Miguel Palanca Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.0, 28.5], 'player': {'id': 15601, 'name': 'Miguel Ángel Salgado Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 38.0], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.1, 43.6], 'player': {'id': 20014, 'name': 'Christoph Metzelder'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 45.2], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",437fc410-09c1-437c-b1bc-34622beb4d2e,,Saved,0.04238002,Half Volley,Open Play,,,,Barcelona,217,00:02:16.023,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,,1.761,,,,,,,,,,,,,437fc410-09c1-437c-b1bc-34622beb4d2e,1950.0,,,"[107.4, 52.1]",69225.0,47.0,,,,-1.4516451,ad699c60-323d-41d6-9407-b0ffdc7981be,Left Foot,,,"[110.8, 23.7]",,High Pass,,28.602797,,,Samuel Eto''o Fils,True,,,,,,2.0,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,104.0,Barcelona,217.0,['7114bf7a-4ad2-49c4-8482-8dbc03e5d3a1'],13.0,,,,,,,,,,,,,,,Barcelona,217.0,00:02:13.070,Pass,,La Liga,ad699c60-323d-41d6-9407-b0ffdc7981be,Set,La Liga,2008/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.976982,,,,,,,,,,,,,a4c40709-ae30-4a45-a099-6ec21fe34642,2030,,,"[112.9, 29.8]",69225,49,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raúl González Blanco,15607.0,Left Center Forward,107,Real Madrid,220,['3ed4e300-0976-4b4c-a4b7-7d77813ddd00'],35,Head,,"[120.0, 51.3, 0.5]",,"[{'location': [110.7, 38.4], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.2, 31.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.8, 0.5], 'player': {'id': 25924, 'name': 'José Maria Gutiérrez Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.4, 49.4], 'player': {'id': 21568, 'name': 'Royston Ricky Drenthe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.5, 30.8], 'player': {'id': 3087, 'name': 'Gnégnéri Yaya Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 45.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.3, 39.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 35.3], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.4, 37.2], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.0, 37.7], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.3, 36.7], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 39.1], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 40.7], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.9, 41.0], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",b653290f-7e91-4909-b2cc-205aa290f109,,Off T,0.06705482,Normal,Open Play,,,,Real Madrid,220,00:04:35.710,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,1.0544,,,,,,,,,,,,,b653290f-7e91-4909-b2cc-205aa290f109,2028.0,,,"[120.0, 1.0]",69225.0,49.0,,,,1.8290485,a4c40709-ae30-4a45-a099-6ec21fe34642,Left Foot,,,"[113.0, 27.5]",,High Pass,,27.40894,,,Raúl González Blanco,True,True,,Straight,,Corner,2.0,From Corner,José Maria Gutiérrez Hernández,25924.0,Left Center Midfield,107.0,Real Madrid,220.0,['f8d8318f-a5d7-4fda-889b-258407b8fb41'],34.0,,,,,,,,,,,,,,,Real Madrid,220.0,00:04:34.682,Pass,,La Liga,a4c40709-ae30-4a45-a099-6ec21fe34642,Set,La Liga,2008/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.4465,,,,,,,,,,,,,572ebe7b-7efb-4370-98d4-3d178ce0c59d,247,,,"[110.4, 54.2]",69225,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['4151cc3e-1547-4f1b-b3b5-094fa8b7c571'],25,Right Foot,,"[118.2, 41.8, 0.2]",,"[{'location': [107.7, 43.2], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [115.5, 37.1], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 42.6], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.1, 59.9], 'player': {'id': 21568, 'name': 'Royston Ricky Drenthe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.3, 53.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 42.6], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 48.4], 'player': {'id': 20014, 'name': 'Christoph Metzelder'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 48.7], 'player': {'id': 25924, 'name': 'José Maria Gutiérrez Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.2, 38.2], 'player': {'id': 15601, 'name': 'Miguel Ángel Salgado Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",abff0790-4651-4fa7-b9b7-0c944ef79595,,Saved,0.07295281,Normal,Open Play,,,,Barcelona,217,00:05:25.322,Shot,,La Liga,Pass,,,,,,,,,,,,,,,,,,2.9532,,,,,,,,,,,,,abff0790-4651-4fa7-b9b7-0c944ef79595,241.0,,,"[78.9, 74.1]",69225.0,5.0,True,,,0.16093373,572ebe7b-7efb-4370-98d4-3d178ce0c59d,Right Foot,,,"[94.3, 76.6]",,Ground Pass,,15.601603,,,Lionel Andrés Messi Cuccittini,True,,,,,Free Kick,1.0,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,15.0,Barcelona,217.0,['1436b4e1-37b2-43b4-9494-7e884bb7f4cb'],15.0,,,,,,,,,,,,,,,Barcelona,217.0,00:05:15.716,Pass,,La Liga,572ebe7b-7efb-4370-98d4-3d178ce0c59d,Set,La Liga,2008/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.162,,,,,,,,,,,,,9f17a2a7-976c-4eb7-b4be-7cb6f2b9bdc1,311,,,"[93.2, 24.1]",69225,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,19,Barcelona,217,['7b9d631b-dd8e-434e-95d8-c7c74581d5eb'],29,Right Foot,,"[120.0, 34.5, 0.3]",,"[{'location': [96.8, 18.3], 'player': {'id': 25924, 'name': 'José Maria Gutiérrez Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.2, 38.3], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.4, 37.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.8, 39.3], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.5, 21.4], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.5, 56.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [81.4, 52.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [84.6, 55.9], 'player': {'id': 21568, 'name': 'Royston Ricky Drenthe'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.8, 20.6], 'player': {'id': 15601, 'name': 'Miguel Ángel Salgado Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [85.4, 13.8], 'player': {'id': 4409, 'name': 'Wesley Sneijder'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.7, 24.8], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.0, 26.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.7, 40.8], 'player': {'id': 20014, 'name': 'Christoph Metzelder'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 38.7], 'player': {'id': 26036, 'name': 'Fernando Rubén Gago'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.8, 49.6], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",15bb4d8f-54dd-4761-bbbe-06e2b09c116f,,Off T,0.015879327,Normal,Open Play,,,,Barcelona,217,00:06:29.899,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,,0.6389,,,,,,,,,,,,,15bb4d8f-54dd-4761-bbbe-06e2b09c116f,307.0,,,"[97.6, 11.5]",69225.0,6.0,,,,2.4713292,9f17a2a7-976c-4eb7-b4be-7cb6f2b9bdc1,Right Foot,,,"[89.4, 18.0]",,Ground Pass,,10.463747,,,Thierry Henry,True,,,,,,1.0,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,19.0,Barcelona,217.0,"['ba6fbc16-9c57-4934-a03a-35d2903a33d6', 'ecd89b64-1b1f-450c-9f46-866eb375e861']",27.0,,,,,,,,,,,,,,,Barcelona,217.0,00:06:27.391,Pass,True,La Liga,9f17a2a7-976c-4eb7-b4be-7cb6f2b9bdc1,Set,La Liga,2008/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0905,,,,,,,,,,,,,db71a60f-26ed-470e-b81c-01325d4c883a,2099,,,"[95.0, 41.3]",69225,51,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,113,Barcelona,217,"['41b861dc-2947-46d7-b792-4b38e3f17106', '972995c5-5209-4250-97d9-c5be44a3954a']",47,Left Foot,,"[97.2, 41.0]",,"[{'location': [103.4, 33.1], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.9, 28.9], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.9, 52.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.5, 40.2], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 32.4], 'player': {'id': 24275, 'name': 'Miguel Palanca Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.4, 40.9], 'player': {'id': 15601, 'name': 'Miguel Ángel Salgado Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 42.7], 'player': {'id': 20014, 'name': 'Christoph Metzelder'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 51.8], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.1, 47.7], 'player': {'id': 26036, 'name': 'Fernando Rubén Gago'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [99.7, 61.1], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",cc549f71-f54a-4ceb-887a-d86c03f5a0d7,,Blocked,0.025395785,Normal,Open Play,,,,Barcelona,217,00:06:47.797,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,,0.9456,,,,,,,,,,,,,cc549f71-f54a-4ceb-887a-d86c03f5a0d7,2095.0,,,"[100.9, 50.6]",69225.0,51.0,,,,-2.379446,db71a60f-26ed-470e-b81c-01325d4c883a,Right Foot,,,"[96.5, 46.4]",,Ground Pass,,6.0827627,,,Lionel Andrés Messi Cuccittini,True,,,,,,2.0,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,113.0,Barcelona,217.0,['f77132fd-d323-4b2f-8f69-df43fe5b628a'],46.0,,,,,,,,,,,,,,,Barcelona,217.0,00:06:46.294,Pass,,La Liga,db71a60f-26ed-470e-b81c-01325d4c883a,Set,La Liga,2008/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.7874,,,,,,,,,,,,,c7eef270-529f-4b9a-8b36-7091ff3829cf,2238,,,"[108.1, 60.4]",69225,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,122,Barcelona,217,['2c4c4c3d-ffd8-4ffd-bf1e-21130f9954fe'],41,Right Foot,,"[120.0, 43.2, 3.6]",True,"[{'location': [107.9, 42.9], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.7, 41.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.1, 26.3], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.7, 42.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [118.2, 42.9], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 38.6], 'player': {'id': 15775, 'name': 'Fabio Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 39.8], 'player': {'id': 15601, 'name': 'Miguel Ángel Salgado Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 40.7], 'player': {'id': 25924, 'name': 'José Maria Gutiérrez Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.6, 43.0], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 53.0], 'player': {'id': 26036, 'name': 'Fernando Rubén Gago'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.1, 56.3], 'player': {'id': 20014, 'name': 'Christoph Metzelder'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.5, 23.4], 'player': {'id': 24275, 'name': 'Miguel Palanca Fernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",,,Off T,0.008393286,Volley,Open Play,,,,Barcelona,217,00:10:41.082,Shot,,La Liga,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7eef270-529f-4b9a-8b36-7091ff3829cf,Set,La Liga,2008/2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
